"search_keyword","qc","cc","ctr","uqc","ucc","uctr"
"주백색 조명","12","8","150.0","3","3","100.0"
"무헤드수납ㅁ대","11","8","137.5","1","1","100.0"
"이동식 쇼파테이블","16","25","64.0","2","2","100.0"
"디펜서","33","15","220.0","24","11","218.1818181818182"
"높낮이조절사이드테이블","10","10","100.0","2","2","100.0"
"서재의자","293","321","91.27725856697819","50","40","125.0"
"현대l&c","10","8","125.0","4","4","100.0"
"먼치킨 캣타워","10","3","333.3333333333333","3","2","150.0"
"반전신거울","30","17","176.47058823529412","9","5","180.0"
"둥지침대","13","3","433.3333333333333","2","1","200.0"
"애견여름옷","10","7","142.85714285714286","1","1","100.0"
"샤워매트","26","10","260.0","9","5","180.0"
"아이파크","62","35","177.14285714285714","15","11","136.36363636363637"
"1000 주방 수납장","11","5","220.0","2","1","200.0"
"원목장스탠드","17","31","54.83870967741935","5","3","166.66666666666666"
"#90 협탁","14","6","233.33333333333334","1","1","100.0"
"이케아 이불커버","32","65","49.23076923076923","6","5","120.0"
"거실간이테이블","36","28","128.57142857142858","3","2","150.0"
"탑층","288","392","73.46938775510205","31","29","106.89655172413794"
"현관분리","41","31","132.25806451612902","11","7","157.14285714285714"
"릴리브","91","65","140.0","37","30","123.33333333333333"
"벽지걸이","22","12","183.33333333333334","5","5","100.0"
"무늬아이비","10","6","166.66666666666666","6","4","150.0"
"카지미르말레비치","15","18","83.33333333333333","2","1","200.0"
"대형 인형","20","13","153.84615384615384","8","5","160.0"
"특대형 화분","12","8","150.0","3","1","300.0"
"위스키얼음","13","8","162.5","4","4","100.0"
"마당데크","32","27","118.51851851851852","2","2","100.0"
"이찌라쿠","23","16","143.75","5","5","100.0"
"차완무시","22","13","169.23076923076923","7","6","116.66666666666667"
"싱크식기건조대","14","9","155.55555555555554","2","2","100.0"
"인테리어스티커","151","96","157.29166666666666","32","22","145.45454545454547"
"20평대 복도식","23","41","56.09756097560975","4","4","100.0"
"골드육각","11","14","78.57142857142857","1","1","100.0"
"삼성 비스포크 공기청정기","10","6","166.66666666666666","4","4","100.0"
"에어컨1등급","50","31","161.29032258064515","18","15","120.0"
"서랍형 슈퍼싱글 침대","11","0","Infinity","1","0","Infinity"
"포스터 가로","23","19","121.05263157894737","10","7","142.85714285714286"
"소파 거실 중간","11","6","183.33333333333334","1","1","100.0"
"led자석","10","4","250.0","3","3","100.0"
"보일러 바닥 ","10","4","250.0","1","1","100.0"
"데코룸원형테이블","12","10","120.0","2","2","100.0"
"파라킷","27","21","128.57142857142858","5","5","100.0"
"명화 밥상","11","4","275.0","2","2","100.0"
"천연수세미","386","265","145.66037735849056","81","66","122.72727272727273"
"대용량 가습기","32","30","106.66666666666667","5","5","100.0"
"심소자","27","22","122.72727272727273","4","4","100.0"
"유럽감성","14","17","82.3529411764706","4","3","133.33333333333334"
"찬그릇","18","9","200.0","4","4","100.0"
"토스트기 전기포트","14","12","116.66666666666667","2","2","100.0"
"벽바구니","10","6","166.66666666666666","4","3","133.33333333333334"
"퓨리케어 공기청정기","28","19","147.3684210526316","10","10","100.0"
"리모컨 트레이","12","21","57.142857142857146","7","3","233.33333333333334"
"보니타세라믹","10","6","166.66666666666666","1","1","100.0"
"그림 diy","22","15","146.66666666666666","3","3","100.0"
"원형밥상","40","16","250.0","13","9","144.44444444444446"
"텔팔후라이펜인덕션","12","9","133.33333333333334","1","1","100.0"
"방수원형테이블보","15","9","166.66666666666666","3","3","100.0"
"싱크대서랍트레이","28","51","54.90196078431372","6","5","120.0"
"오피스텔원룸","87","112","77.67857142857143","16","16","100.0"
"준우드식탁","14","10","140.0","1","1","100.0"
"냄비 후라이팬","68","91","74.72527472527473","13","12","108.33333333333333"
"인덕션불판","14","9","155.55555555555554","6","4","150.0"
"벽지 얼룩","13","3","433.3333333333333","4","2","200.0"
"해밀디자인","10","2","500.0","2","2","100.0"
"조팝나무","86","43","200.0","24","17","141.1764705882353"
" 책육아","13","16","81.25","1","1","100.0"
"겨울 실내화","14","12","116.66666666666667","2","2","100.0"
"미드센츄리 방석","12","10","120.0","4","4","100.0"
"라탄티슈","33","23","143.47826086956522","9","8","112.5"
"플라워침구","55","55","100.0","10","9","111.11111111111111"
"쿠쿠식기건조기","20","8","250.0","3","3","100.0"
"세탁가능소파","17","15","113.33333333333333","4","3","133.33333333333334"
"바디트리머","11","7","157.14285714285714","3","3","100.0"
"크나페르","47","26","180.76923076923077","11","11","100.0"
"에어파라이기","15","10","150.0","1","1","100.0"
"미엘르","11","4","275.0","4","3","133.33333333333334"
"아이패드 ","66","46","143.47826086956522","26","15","173.33333333333334"
"포트메리온 ","51","35","145.71428571428572","14","7","200.0"
"슬라이딩옷장 2000","15","17","88.23529411764706","2","2","100.0"
"야외 베란다","14","40","35.0","2","1","200.0"
"슬림바테이블","21","22","95.45454545454545","4","4","100.0"
"오븐 접시","34","21","161.9047619047619","10","7","142.85714285714286"
"KQ50QNA90AFXKR","12","11","109.0909090909091","7","6","116.66666666666667"
"차단기","21","8","262.5","8","5","160.0"
"깨갈이","242","162","149.3827160493827","58","50","116.0"
"부케","56","36","155.55555555555554","25","13","192.30769230769232"
"플랩도어 ","11","7","157.14285714285714","4","2","200.0"
"행복주택 쇼파","16","6","266.6666666666667","3","3","100.0"
" 휴지통","21","24","87.5","4","4","100.0"
"쓰래기통","99","79","125.31645569620254","52","35","148.57142857142858"
"앰프","72","52","138.46153846153845","25","19","131.57894736842104"
"행거 밑 수납","20","16","125.0","1","1","100.0"
"냄비 세트","179","194","92.26804123711341","44","35","125.71428571428571"
"식탁 74","10","9","111.11111111111111","1","1","100.0"
"강아지빗","36","9","400.0","15","6","250.0"
"윈도우베드","15","25","60.0","2","1","200.0"
"커텐링","26","19","136.8421052631579","9","9","100.0"
"유선청소기","1063","727","146.21733149931225","239","198","120.70707070707071"
"A9370IK","34","13","261.53846153846155","8","8","100.0"
"중성세제","104","73","142.46575342465752","25","19","131.57894736842104"
"아이르 보이드","69","40","172.5","12","11","109.0909090909091"
"옷탈취제","12","9","133.33333333333334","5","4","125.0"
"아치형 주방","24","25","96.0","2","1","200.0"
"삼성 스마트모니터","16","12","133.33333333333334","8","6","133.33333333333334"
"필로덴드론","108","81","133.33333333333334","29","17","170.58823529411765"
"2인쇼파 그린","35","34","102.94117647058823","2","2","100.0"
"천장도배","13","6","216.66666666666666","4","3","133.33333333333334"
"모기 포집기","12","2","600.0","1","1","100.0"
"샤워랩가운","10","9","111.11111111111111","3","3","100.0"
"샤오미 선풍기","124","83","149.3975903614458","35","30","116.66666666666667"
"손모양","23","12","191.66666666666666","7","6","116.66666666666667"
"킹 토퍼","22","14","157.14285714285714","3","3","100.0"
"바움쇼파","19","10","190.0","4","4","100.0"
"책상1800","212","217","97.6958525345622","37","33","112.12121212121212"
"바우하우스포스터","49","57","85.96491228070175","7","7","100.0"
"녹즙기","39","16","243.75","17","8","212.5"
"LED 침대프레임","13","13","100.0","2","2","100.0"
"휴지케이스라탄","10","2","500.0","3","2","150.0"
"24인치","10","7","142.85714285714286","3","2","150.0"
"후라이팬거치대","120","90","133.33333333333334","34","28","121.42857142857143"
"40l","14","6","233.33333333333334","5","3","166.66666666666666"
"엣지월","276","224","123.21428571428571","77","69","111.59420289855072"
"매트리스커저","12","8","150.0","8","2","400.0"
"싱크대문걸이","16","5","320.0","8","3","266.6666666666667"
"러그 카페트 리퍼","11","11","100.0","1","1","100.0"
"한샘키큰장","10","3","333.3333333333333","6","2","300.0"
"원목플레이트","32","23","139.1304347826087","10","8","125.0"
"데코뷰파스타볼","13","8","162.5","5","4","125.0"
"주방휴지통","280","168","166.66666666666666","68","51","133.33333333333334"
"침대 각도조절 테이블","14","8","175.0","1","1","100.0"
"곰 러그","28","13","215.3846153846154","11","8","137.5"
"모자걸아","11","8","137.5","1","1","100.0"
"석양 조명","10","8","125.0","4","3","133.33333333333334"
"자주러그","11","10","110.0","2","2","100.0"
"플라스틱와이드수납장","11","6","183.33333333333334","2","1","200.0"
"접시받침대","61","28","217.85714285714286","24","14","171.42857142857142"
"베이지침구","29","44","65.9090909090909","5","3","166.66666666666666"
"스툴바퀴","16","9","177.77777777777777","2","2","100.0"
"화장품 회전","18","12","150.0","4","4","100.0"
"베란다 백자갈","11","2","550.0","1","1","100.0"
"책상 이케아","48","37","129.72972972972974","10","9","111.11111111111111"
"화장실 간접등","13","9","144.44444444444446","3","2","150.0"
"카페수납","33","19","173.68421052631578","9","8","112.5"
"욕조 거름망","12","8","150.0","2","1","200.0"
"화장품 수납정리함","11","1","1100.0","1","1","100.0"
"천정 고리","10","8","125.0","4","4","100.0"
"파워플레이","23","11","209.0909090909091","16","9","177.77777777777777"
"다용도 3단 문걸이 선반","14","3","466.6666666666667","3","2","150.0"
"보나 베이비장","11","8","137.5","6","4","150.0"
"접이식쿠션의자","12","9","133.33333333333334","6","6","100.0"
"바닥청소","85","48","177.08333333333334","35","20","175.0"
"납작플러그","14","5","280.0","9","5","180.0"
"의자왕의자","22","17","129.41176470588235","1","1","100.0"
"빨래텅","25","7","357.14285714285717","21","2","1050.0"
"아이캔더","14","0","Infinity","7","0","Infinity"
"베란다문침대헤드","15","10","150.0","1","1","100.0"
"테리파머수건","10","4","250.0","4","3","133.33333333333334"
"빈티지블랭킷","26","13","200.0","4","4","100.0"
"핀형암막커튼","64","55","116.36363636363636","12","12","100.0"
"퐅딩선반","15","13","115.38461538461539","1","1","100.0"
"옥스베리","10","17","58.8235294117647","3","3","100.0"
"심플 벽등","12","0","Infinity","2","0","Infinity"
"전세빌라","27","24","112.5","3","3","100.0"
"다크우드","71","63","112.6984126984127","17","14","121.42857142857143"
"꾀람쥐","34","4","850.0","16","3","533.3333333333334"
"화이트앤우드","127","135","94.07407407407408","33","30","110.0"
"야외 스크린 ","10","1","1000.0","1","1","100.0"
"화이트 그레이","66","54","122.22222222222223","14","8","175.0"
"높은침대헤드","22","7","314.2857142857143","8","3","266.6666666666667"
"캠프밸리수유의자","89","60","148.33333333333334","23","22","104.54545454545455"
"그레이톤 주방","17","12","141.66666666666666","3","2","150.0"
"코니","10","4","250.0","6","4","150.0"
"창틀빨래","11","5","220.0","3","3","100.0"
"프라이팬 정리대","18","13","138.46153846153845","8","6","133.33333333333334"
"가죽 티슈케이스","18","11","163.63636363636363","5","5","100.0"
"마로니기미","11","9","122.22222222222223","1","1","100.0"
"벙커치때","12","5","240.0","4","1","400.0"
"diy 그리기","10","6","166.66666666666666","1","1","100.0"
"전기모기채","85","61","139.34426229508196","17","14","121.42857142857143"
"호텔 ","24","20","120.0","6","5","120.0"
"코토세라믹","11","9","122.22222222222223","2","2","100.0"
"책상수납원목","11","6","183.33333333333334","1","1","100.0"
"캣터워 리퍼","21","5","420.0","1","1","100.0"
"디자인바꿈","10","6","166.66666666666666","5","5","100.0"
"물컵보관","10","16","62.5","3","2","150.0"
"렉슨 미나 미니","11","9","122.22222222222223","5","5","100.0"
"공간활용 식탁","16","11","145.45454545454547","6","5","120.0"
"옷장서랍","276","188","146.80851063829786","95","61","155.7377049180328"
"틈새가구.","15","10","150.0","1","1","100.0"
"우풍차단","56","23","243.47826086956522","11","6","183.33333333333334"
"요거트용기","10","6","166.66666666666666","4","3","133.33333333333334"
"벤치의자 데스커","13","9","144.44444444444446","1","1","100.0"
"케이블 보호","17","5","340.0","7","4","175.0"
"키친타올 정리","21","42","50.0","7","7","100.0"
"셀프 팬트리","13","11","118.18181818181819","1","1","100.0"
"6.5평","99","85","116.47058823529412","13","12","108.33333333333333"
"일룸 카페장 ","15","30","50.0","1","1","100.0"
"카우치소파놓는법","10","0","Infinity","1","0","Infinity"
"고양이자석","36","32","112.5","7","6","116.66666666666667"
"사계절러그","1275","1045","122.00956937799043","188","166","113.25301204819277"
"연작시스템","10","4","250.0","3","1","300.0"
"오래된 아파트 ","11","8","137.5","2","1","200.0"
"거실침대소파","11","31","35.483870967741936","1","1","100.0"
"코끼리 커텐","35","42","83.33333333333333","1","1","100.0"
"리퍼매트","223","175","127.42857142857143","28","21","133.33333333333334"
"냄비받침대","610","412","148.05825242718447","127","102","124.50980392156863"
"엘이디거울","24","14","171.42857142857142","5","4","125.0"
"아이들방러그","20","1","2000.0","4","1","400.0"
"우아인테리어","23","14","164.28571428571428","4","4","100.0"
"방문잠금","20","3","666.6666666666666","4","2","200.0"
"맞춤암막","10","5","200.0","3","3","100.0"
"신발방수커버","17","8","212.5","3","3","100.0"
"%ED%98%B8%EC%95%BC","283","32","884.375","85","13","653.8461538461538"
"공기정화 화분","16","7","228.57142857142858","3","3","100.0"
"유럽액자","39","17","229.41176470588235","8","7","114.28571428571429"
"미니몬스테라","11","6","183.33333333333334","5","2","250.0"
"솜트리","18","5","360.0","7","4","175.0"
"거울골드","71","68","104.41176470588235","5","5","100.0"
"청소솔","969","732","132.37704918032787","225","189","119.04761904761905"
"깊은장","30","23","130.43478260869566","11","8","137.5"
"인테리어진열장","12","9","133.33333333333334","2","2","100.0"
"락앤락탑클라스","23","6","383.3333333333333","4","2","200.0"
"고밀도 ","10","7","142.85714285714286","1","1","100.0"
"샤베트","21","8","262.5","11","5","220.0"
"리모컨정리","593","460","128.91304347826087","145","117","123.93162393162393"
"라자가구 책상","10","6","166.66666666666666","5","4","125.0"
"배관커버","21","9","233.33333333333334","13","8","162.5"
"베어 이불","22","16","137.5","6","6","100.0"
"#거실인테리어","434","1275","34.03921568627451","68","54","125.92592592592592"
"정리하기","29","23","126.08695652173913","1","1","100.0"
"띠부띠부","13","8","162.5","7","7","100.0"
"접이식홈바","29","10","290.0","11","5","220.0"
"리퍼 커피머신","15","11","136.36363636363637","3","3","100.0"
"퀸침대 매트리스","16","12","133.33333333333334","2","2","100.0"
"캔들 홀더","196","164","119.51219512195122","57","42","135.71428571428572"
"욕실방수시계","65","45","144.44444444444446","14","12","116.66666666666667"
"clip4","12","7","171.42857142857142","1","1","100.0"
"노출콘센트","28","9","311.1111111111111","3","3","100.0"
"세계","19","22","86.36363636363636","4","3","133.33333333333334"
"벽수납","600","402","149.2537313432836","151","115","131.30434782608697"
"웻지우드","10","3","333.3333333333333","2","1","200.0"
"AI","14","4","350.0","5","2","250.0"
"라탄수납함","303","193","156.99481865284974","74","59","125.42372881355932"
"매거진 렉","10","8","125.0","3","2","150.0"
"트리스토어","30","23","130.43478260869566","13","11","118.18181818181819"
"다용도실시트지","11","6","183.33333333333334","2","1","200.0"
"매스티지데코 화장대","21","16","131.25","3","3","100.0"
"오뉴씨","33","18","183.33333333333334","11","10","110.0"
"서랍당","56","81","69.1358024691358","13","3","433.3333333333333"
"알파룸드레스룸","15","17","88.23529411764706","2","2","100.0"
"오블리크테이블","364","269","135.31598513011153","93","82","113.41463414634147"
"레마 테이블","14","6","233.33333333333334","3","2","150.0"
"새싹","13","7","185.71428571428572","4","2","200.0"
"평상형led","13","10","130.0","1","1","100.0"
"선정리 책상","17","9","188.88888888888889","1","1","100.0"
"스밈","18","8","225.0","5","4","125.0"
"종이테이프","79","52","151.92307692307693","29","26","111.53846153846153"
"샤오미어항","29","19","152.6315789473684","8","8","100.0"
"미니꽃병","52","37","140.54054054054055","15","12","125.0"
"레이스 이불커버","15","15","100.0","3","3","100.0"
"계단 조명","25","22","113.63636363636364","7","4","175.0"
"4단서랍장","1647","1208","136.341059602649","325","278","116.90647482014388"
"Tv 서랍장","13","7","185.71428571428572","2","1","200.0"
"침실인테리어 붙박이","25","21","119.04761904761905","1","1","100.0"
"앨빈 워셔블 풀커버 패브릭 소파 여벌커버","11","6","183.33333333333334","2","2","100.0"
"에이트룸차렵 화이트","10","7","142.85714285714286","1","1","100.0"
"디지털가전","58","13","446.15384615384613","26","7","371.42857142857144"
"해바라기조화","172","143","120.27972027972028","34","28","121.42857142857143"
"어반 14p","10","8","125.0","1","1","100.0"
"멀바우책장","30","22","136.36363636363637","8","7","114.28571428571429"
"청정기커버","10","7","142.85714285714286","2","1","200.0"
"탁상용 책장","11","5","220.0","3","3","100.0"
"점박이머그","11","5","220.0","4","2","200.0"
"타공파티션","565","343","164.72303206997086","151","121","124.79338842975207"
"슬링백","87","127","68.50393700787401","23","15","153.33333333333334"
"삼각등쿠션","3041","2442","124.52907452907453","579","527","109.86717267552181"
"와이어","178","157","113.37579617834395","50","38","131.57894736842104"
"led펜던트등","11","11","100.0","1","1","100.0"
"온도하늘이야기","54","30","180.0","15","14","107.14285714285714"
"밸류세라믹","44","34","129.41176470588235","8","7","114.28571428571429"
"쇼파전기장판","21","15","140.0","5","4","125.0"
"풍경일러스트패브릭","21","17","123.52941176470588","1","1","100.0"
"이케아야외테이블","22","14","157.14285714285714","5","4","125.0"
"아이리버","72","55","130.9090909090909","27","24","112.5"
"부착형선반","35","16","218.75","14","7","200.0"
"층간소음매트 퍼즐","14","5","280.0","1","1","100.0"
"레터링러그","30","13","230.76923076923077","12","5","240.0"
"스텐통3중냄비","10","7","142.85714285714286","1","1","100.0"
"수압상승","91","61","149.18032786885246","26","23","113.04347826086956"
"더자리체어","99","55","180.0","32","27","118.51851851851852"
"블루밍홈책상","13","9","144.44444444444446","6","6","100.0"
"장미맨숀리퍼","395","254","155.51181102362204","78","68","114.70588235294117"
"거실구조","10","5","200.0","3","1","300.0"
"led 장스탠드","34","39","87.17948717948718","8","5","160.0"
"소파베드토퍼","13","6","216.66666666666666","3","2","150.0"
"주방 브라운","12","11","109.0909090909091","1","1","100.0"
"전자레인지 ","90","59","152.54237288135593","41","21","195.23809523809524"
"포더홈 의자","15","6","250.0","4","4","100.0"
"마켓비 수납장","997","780","127.82051282051282","285","231","123.37662337662337"
"벽걸이 수납","327","417","78.41726618705036","90","69","130.43478260869566"
"1200와이드서랍장","31","25","124.0","4","3","133.33333333333334"
"이츠독","11","10","110.0","2","2","100.0"
"향수수납","56","55","101.81818181818181","21","17","123.52941176470588"
"유리중문","34","29","117.24137931034483","12","10","120.0"
"메모리폼베게카바","14","13","107.6923076923077","1","1","100.0"
"아파트중문","69","59","116.94915254237289","14","11","127.27272727272727"
"오벌플레이트","111","71","156.33802816901408","25","20","125.0"
"KU43UA7000FXKR","27","24","112.5","12","12","100.0"
"투명수납함","282","194","145.36082474226805","69","51","135.2941176470588"
"세로형페브릭포스터","31","125","24.8","3","3","100.0"
"소이캔들재료","10","3","333.3333333333333","4","2","200.0"
"머스타드블랭킷","12","17","70.58823529411765","2","2","100.0"
"옷 압축팩","14","7","200.0","4","3","133.33333333333334"
"러브","28","10","280.0","24","5","480.0"
"폴딩책상","49","31","158.06451612903226","12","9","133.33333333333334"
"틈새선반 수납장","10","2","500.0","3","1","300.0"
"도어형수납장","53","39","135.89743589743588","11","7","157.14285714285714"
"aratani","29","58","50.0","3","3","100.0"
"3연동초슬림","11","0","Infinity","1","0","Infinity"
"빗셰","143","156","91.66666666666667","24","21","114.28571428571429"
"고흐 패브릭 포스터","13","36","36.111111111111114","2","2","100.0"
"세탁건조기","78","59","132.20338983050848","23","17","135.2941176470588"
"쉬폰 창문","12","13","92.3076923076923","2","2","100.0"
"팬트리장 시트지","10","6","166.66666666666666","1","1","100.0"
"접이식 베드테이블","17","11","154.54545454545453","3","3","100.0"
"수납형","88","36","244.44444444444446","27","18","150.0"
"600%EC%98%B7%EC%9E%A5","15","10","150.0","1","1","100.0"
"whghk","22","23","95.65217391304348","9","9","100.0"
"배터리형 스탠드","10","1","1000.0","1","1","100.0"
"후도","13","2","650.0","11","2","550.0"
"블랙 수납장","61","53","115.09433962264151","14","13","107.6923076923077"
"블루 포인트","27","26","103.84615384615384","3","3","100.0"
"장롱거울","10","3","333.3333333333333","5","2","250.0"
"미니 전기포트","26","12","216.66666666666666","9","5","180.0"
"레이디각 ","14","3","466.6666666666667","10","2","500.0"
"화장실 무타공","40","25","160.0","8","7","114.28571428571429"
"리바트 스키니","15","6","250.0","2","2","100.0"
"크로스앞치마","24","16","150.0","4","3","133.33333333333334"
"선인장","1503","951","158.0441640378549","378","279","135.48387096774192"
"에이드잔","87","52","167.30769230769232","26","18","144.44444444444446"
"고정","53","44","120.45454545454545","19","9","211.11111111111111"
"책장서랍","168","90","186.66666666666666","46","34","135.2941176470588"
"커텐핀형","15","12","125.0","4","3","133.33333333333334"
"사무용책상의자세트","14","9","155.55555555555554","1","1","100.0"
"원룸 옷걸이","10","7","142.85714285714286","2","2","100.0"
"슬라이딩 거울 화장대","15","11","136.36363636363637","3","3","100.0"
