"search_keyword","qc","cc","ctr"
"핑크벽지","23","19","82.6086956521739"
"월행잉","18","10","55.55555555555556"
"행거커튼","39","29","74.35897435897436"
"식탁세트","195","97","49.743589743589745"
"유선청소기","20","2","10.0"
"모듈책상","31","19","61.29032258064516"
"아기방","477","391","81.9706498951782"
"미니화로","28","13","46.42857142857143"
"주방정리함","10","5","50.0"
"서랍장1000","26","16","61.53846153846154"
"2인책상","22","16","72.72727272727273"
"일룸책장","12","5","41.666666666666664"
"빨래함","11","5","45.45454545454545"
"딥그린벽지","25","16","64.0"
"슬리퍼거치대","88","46","52.27272727272727"
"자동중문","11","10","90.9090909090909"
"벽난로","229","133","58.07860262008734"
"커튼","2729","1199","43.93550751190912"
"주방서랍장","18","6","33.333333333333336"
"2단책장","35","19","54.285714285714285"
"불판테이블","18","9","50.0"
"아들방","65","53","81.53846153846153"
"도자기화병","26","18","69.23076923076923"
"거실 책장","31","29","93.54838709677419"
"이불커버","219","102","46.57534246575342"
"lg스탠바이미","11","6","54.54545454545455"
"전기압력밥솥","12","6","50.0"
"주방선반","219","95","43.37899543378995"
"옷수납장","56","36","64.28571428571429"
"샷잔","20","7","35.0"
"숨숨집","19","11","57.89473684210526"
"네트망","98","56","57.142857142857146"
"남아방","17","9","52.94117647058823"
"월넛식탁","12","9","75.0"
"영양제","16","10","62.5"
"귀여운러그","10","6","60.0"
"컵받침","46","17","36.95652173913044"
"아르네야콥센","15","10","66.66666666666667"
"빈티지 커튼","20","8","40.0"
"베란다 조명","11","10","90.9090909090909"
"냉장고장","190","152","80.0"
"믹스앤매치","18","7","38.888888888888886"
"융스위치","30","17","56.666666666666664"
"아이패드","60","31","51.666666666666664"
"썬룸","46","36","78.26086956521739"
"보악셀","15","14","93.33333333333333"
"간접조명","89","46","51.68539325842696"
"이끼","10","4","40.0"
"벽걸이행거","32","14","43.75"
"화분다이","34","13","38.23529411764706"
"풋스툴","32","13","40.625"
"작은방꾸미기","154","77","50.0"
"미드센추리","70","39","55.714285714285715"
"영가구","10","3","30.0"
"수납형침대","49","28","57.142857142857146"
"usm","104","67","64.42307692307692"
"수납식탁","22","9","40.90909090909091"
"커피선반","10","5","50.0"
"후크","29","13","44.827586206896555"
"콘센트가리개","33","13","39.39393939393939"
"다이슨에어랩거치대","16","10","62.5"
"냉장고 가리개","11","5","45.45454545454545"
"헬로키티","21","15","71.42857142857143"
"무소음시계","27","12","44.44444444444444"
"주방 수납","26","18","69.23076923076923"
"서류정리함","12","6","50.0"
"오키멧 북카페 벙커","10","0","0.0"
"피포페인팅","10","6","60.0"
"운동기구","26","11","42.30769230769231"
"Led","10","2","20.0"
"엘지세탁기","14","2","14.285714285714286"
"코렐세트","23","7","30.434782608695652"
"포인트스티커","10","4","40.0"
"슬라이딩수납장","36","12","33.333333333333336"
"오로라 무드등","18","10","55.55555555555556"
"낮은 옷장","11","8","72.72727272727273"
"냉장고시트지","21","15","71.42857142857143"
"매직볼트","16","9","56.25"
"브라운소파","10","5","50.0"
"매트리스토퍼","34","13","38.23529411764706"
"화이트앤우드","20","14","70.0"
"인테리어액자","93","45","48.38709677419355"
"홈트","34","26","76.47058823529412"
"아트보드","19","11","57.89473684210526"
"더블침대프레임","10","7","70.0"
"부부테이블","11","7","63.63636363636363"
"거실액자","110","74","67.27272727272727"
"24평아파트","23","15","65.21739130434783"
"경추베개","24","6","25.0"
"바의자","66","33","50.0"
"버섯조명","27","11","40.74074074074074"
"반신욕","31","13","41.935483870967744"
"슬라이딩도어","64","47","73.4375"
"라벨프린터","17","10","58.8235294117647"
"모던하우스","88","12","13.636363636363637"
"아기거실","13","13","100.0"
"판텔라","10","5","50.0"
"사계절이불","24","11","45.833333333333336"
"의자 방석","18","4","22.22222222222222"
"레이디가구소파","10","5","50.0"
"조명화장대","15","9","60.0"
"휴지","41","6","14.634146341463415"
"베란다화단","15","12","80.0"
"아이방책장","14","12","85.71428571428571"
"거실장판","14","10","71.42857142857143"
"체크이불","44","21","47.72727272727273"
"무광수전","18","14","77.77777777777777"
"3인소파","28","9","32.142857142857146"
"자석보드","23","9","39.130434782608695"
"장농","135","61","45.18518518518518"
"침대틈새선반","10","4","40.0"
"25평인테리어","13","7","53.84615384615385"
"창틀선반","19","10","52.63157894736842"
"아기있는집","29","26","89.65517241379311"
"흑경","10","7","70.0"
"1인침대","10","2","20.0"
"야채보관함","11","3","27.272727272727273"
"책상침대","12","5","41.666666666666664"
"아치게이트","11","5","45.45454545454545"
"건식화장실","128","102","79.6875"
"식탁의자발커버","13","5","38.46153846153846"
"매립수전","15","13","86.66666666666667"
"트롤리카트","16","9","56.25"
"전자렌지","99","36","36.36363636363637"
"침대장","11","7","63.63636363636363"
"액자그림","26","17","65.38461538461539"
"스탠드거울","18","8","44.44444444444444"
"미니세탁기","10","4","40.0"
"클레아패브릭소파베드","11","0","0.0"
"쉬폰 패브릭 포스터","13","6","46.15384615384615"
"문가리개","21","8","38.095238095238095"
"나무수저","34","14","41.1764705882353"
"현관타일","246","191","77.64227642276423"
"보라색커튼","14","6","42.857142857142854"
"프랑코","25","13","52.0"
"캄포쇼파","10","9","90.0"
"주방 선반","37","18","48.648648648648646"
"베이지벽지","13","11","84.61538461538461"
"ㄱ자중문","11","8","72.72727272727273"
"공간분리파티션","21","14","66.66666666666667"
"가벽분리","53","35","66.0377358490566"
"오브제","184","77","41.84782608695652"
"한강뷰","12","10","83.33333333333333"
"베드스커트","35","19","54.285714285714285"
"장판시트지","18","12","66.66666666666667"
"초등방","22","20","90.9090909090909"
"캐리어","28","2","7.142857142857143"
"공부방","392","281","71.68367346938776"
"액자레일","43","26","60.46511627906977"
"16평","22","15","68.18181818181819"
"침대소파","15","1","6.666666666666667"
"낮은수납장","25","11","44.0"
"빈티지가구","19","15","78.94736842105263"
"북선반","135","69","51.111111111111114"
"무드등","467","154","32.97644539614561"
"식기건조대2단","21","12","57.142857142857146"
"문짝","13","9","69.23076923076923"
"#포스터","15","10","66.66666666666667"
"창문 액자","11","9","81.81818181818181"
"서랍장화장대","18","12","66.66666666666667"
"메쉬망","14","6","42.857142857142854"
"협탁보","29","15","51.724137931034484"
"계란후라이팬","10","3","30.0"
"수건바구니","11","7","63.63636363636363"
"롤테이블","11","6","54.54545454545455"
"가벽인테리어","43","27","62.7906976744186"
"캔들","155","45","29.032258064516128"
"엑토르프","18","12","66.66666666666667"
"간이테이블","20","8","40.0"
"리퍼마켓","334","39","11.676646706586826"
"손잡이앞접시","11","3","27.272727272727273"
"낮은옷장","20","13","65.0"
"도어스토퍼","24","13","54.166666666666664"
"강아지옷","28","11","39.285714285714285"
"도어훅","10","4","40.0"
"모카포트","12","7","58.333333333333336"
"아이책상","42","33","78.57142857142857"
"옷정리함","91","35","38.46153846153846"
"원목 테이블","32","10","31.25"
"쇼파담요","12","7","58.333333333333336"
"침대프레임킹","17","11","64.70588235294117"
"파란색","19","14","73.6842105263158"
"고시텔","11","9","81.81818181818181"
"보석함","39","18","46.15384615384615"
"어흥어흥야옹","17","15","88.23529411764706"
"남자방","68","43","63.23529411764706"
"사진액자","25","7","28.0"
"로마네","10","4","40.0"
"수납행거","11","5","45.45454545454545"
"노트북책상","21","14","66.66666666666667"
"리샘","13","2","15.384615384615385"
"칠판","27","15","55.55555555555556"
"커피잔세트","25","8","32.0"
"현관입구","17","11","64.70588235294117"
"주방가림막","17","9","52.94117647058823"
"라지킹프레임","21","10","47.61904761904762"
"셀렘","10","7","70.0"
"코트랙","75","47","62.666666666666664"
"안방가벽","108","83","76.85185185185185"
"우드화이트","18","12","66.66666666666667"
"향수정리","13","9","69.23076923076923"
"애기방","18","12","66.66666666666667"
"세라믹식탁4인","14","12","85.71428571428571"
"분유존","24","17","70.83333333333333"
"남성성인기구 텐가 【yando.kr】 →▽ 도끼자국 콘돔브랜드 빅사이즈커플룩쇼핑몰 콘돔유효기간 우머나이저 에이치플레이","11","0","0.0"
"장난감방","27","22","81.48148148148148"
"유리진열장","13","4","30.76923076923077"
"고양이","189","97","51.32275132275132"
"이케아 행거","17","10","58.8235294117647"
"블루인테리어","14","13","92.85714285714286"
"욕조덮개","15","8","53.333333333333336"
"공유기","21","6","28.571428571428573"
"캐비넷","82","29","35.36585365853659"
"행잉포스터","10","3","30.0"
"쇼파방석","19","7","36.8421052631579"
"페달휴지통","16","5","31.25"
"워셔블러그","14","5","35.714285714285715"
"메트리스","108","22","20.37037037037037"
"탁가온","22","12","54.54545454545455"
"아이패드 파우치","12","4","33.333333333333336"
"식탁정리","14","4","28.571428571428573"
"알렉스","12","5","41.666666666666664"
"시리얼볼","37","13","35.13513513513514"
"워크인클로젯","12","3","25.0"
"보일러실","64","45","70.3125"
"인덕션","174","74","42.52873563218391"
"화이트","63","30","47.61904761904762"
"수저받침","54","21","38.888888888888886"
"포스터액자","57","31","54.3859649122807"
"쿠로미","27","17","62.96296296296296"
"그릇선반","19","7","36.8421052631579"
"향수보관함","15","10","66.66666666666667"
"실크벽지","19","8","42.10526315789474"
"노트북테이블","36","21","58.333333333333336"
"원목 책상","39","19","48.717948717948715"
"장난감정리함","100","58","58.0"
"샤워타올","12","4","33.333333333333336"
"독서대","75","31","41.333333333333336"
"노란소파","16","9","56.25"
"삼성비스포크냉장고","12","6","50.0"
"고데기","23","5","21.73913043478261"
"아치문","21","17","80.95238095238095"
"틔운","20","10","50.0"
"서랍형침대","14","6","42.857142857142854"
"오하우스시즌5멤버소개","68","65","95.58823529411765"
"식판","60","22","36.666666666666664"
"냉동고","49","15","30.612244897959183"
"베란다타일","168","107","63.69047619047619"
"복층오피스텔","93","79","84.94623655913979"
"1.5룸인테리어","16","15","93.75"
"드라이기","91","24","26.373626373626372"
"네일샵","52","43","82.6923076923077"
"거실선반","40","27","67.5"
"스스디","12","5","41.666666666666664"
"메모리폼","14","2","14.285714285714286"
"Pc방","18","17","94.44444444444444"
"거실도배","16","10","62.5"
"옷 서랍장","11","4","36.36363636363637"
"아스티에드빌라트","11","5","45.45454545454545"
"아쿠아텍스","23","12","52.17391304347826"
"1인소파","445","222","49.8876404494382"
"유니크","17","12","70.58823529411765"
"레도바","11","11","100.0"
"파티션선반","10","4","40.0"
"암막커텐","27","14","51.851851851851855"
"편의점","11","9","81.81818181818181"
"베란다 화분","11","6","54.54545454545455"
"레고","58","37","63.793103448275865"
"의자쿠션","12","2","16.666666666666668"
"와인거치대","12","4","33.333333333333336"
"아이엔지홈","26","11","42.30769230769231"
"수건장","23","13","56.52173913043478"
"방","111","46","41.44144144144144"
"방음벽","10","6","60.0"
"섹시드레스 【yando.kr】 ●＊ 아네로스 사용법 여자대학생선물 성기확대기구 자무 좌약식러브젤","11","0","0.0"
"빗자루","26","9","34.61538461538461"
"스터디룸","19","13","68.42105263157895"
"기름튐방지","25","7","28.0"
"디스펜서","54","23","42.592592592592595"
"에어컨","299","63","21.070234113712374"
"보드","20","5","25.0"
"인테리어벽시계","28","10","35.714285714285715"
"몰딩시트지","20","12","60.0"
"원목쇼파","16","8","50.0"
"3단트롤리","10","4","40.0"
"세제","32","2","6.25"
"렉슨","29","19","65.51724137931035"
"라탄 의자","16","10","62.5"
"캠핑테이블","81","15","18.51851851851852"
"암막블라인드","78","32","41.02564102564103"
"화이트서랍장","13","7","53.84615384615385"
"진열장","122","44","36.0655737704918"
"비스포크수납장","14","9","64.28571428571429"
"코너형책상","10","6","60.0"
"철제서랍장","20","6","30.0"
"베란다확장","24","12","50.0"
"아이방수납","15","13","86.66666666666667"
"푸드빌리지","27","22","81.48148148148148"
"조적","10","9","90.0"
"옷장정리함","16","10","62.5"
"루스커스","10","5","50.0"
"아크릴액자","10","4","40.0"
"자전거","40","10","25.0"
"벤치스툴","11","6","54.54545454545455"
"터닝도어","42","31","73.80952380952381"
"패브릭 포스터","162","66","40.74074074074074"
"강아지울타리","12","5","41.666666666666664"
"머그컵세트","15","4","26.666666666666668"
"오븐용기","13","6","46.15384615384615"
"방수매트","13","1","7.6923076923076925"
"화장실타일","41","22","53.65853658536585"
"화이트우드","83","54","65.06024096385542"
"#자취방","40","28","70.0"
"생일파티","21","11","52.38095238095238"
"아크릴정리함","24","16","66.66666666666667"
"인덕션냄비","65","17","26.153846153846153"
"샤워수전","18","14","77.77777777777777"
"테이블러너","64","25","39.0625"
"곰돌이","24","5","20.833333333333332"
"과일트레이","10","4","40.0"
"다이슨청소기","16","5","31.25"
"오하우스시즌4","12","7","58.333333333333336"
"전동드릴","28","13","46.42857142857143"
"2베이","13","8","61.53846153846154"
"내방","32","20","62.5"
"노출천장","11","9","81.81818181818181"
"신발장선반","23","7","30.434782608695652"
"전자렌지수납장","120","50","41.666666666666664"
"왕자행거","58","24","41.37931034482759"
"다용도실수납장","14","11","78.57142857142857"
"애견매트","37","21","56.75675675675676"
"좁은거실인테리어","21","14","66.66666666666667"
"롱쿠션","32","11","34.375"
"그래이불","19","2","10.526315789473685"
"여름카페트","13","7","53.84615384615385"
"모자이크타일","29","21","72.41379310344827"
"솥밥","11","7","63.63636363636363"
"구축주방","20","18","90.0"
"파일꽂이","26","17","65.38461538461539"
"삼성공기청정기","14","7","50.0"
"니트정리","11","7","63.63636363636363"
"코너테이블","16","7","43.75"
"폴리싱타일","27","20","74.07407407407408"
"반창커튼","12","4","33.333333333333336"
"선인장","37","11","29.72972972972973"
"스위치","102","67","65.68627450980392"
"욕실조적벽","14","8","57.142857142857146"
"르쿠르제","15","7","46.666666666666664"
"어두운바닥","18","14","77.77777777777777"
"바겐슈타이거","14","6","42.857142857142854"
"4인 식탁","20","11","55.0"
"수건보관","19","13","68.42105263157895"
"좌식 화장대","35","17","48.57142857142857"
"꽃무늬커튼","18","13","72.22222222222223"
"화장실청소도구","27","15","55.55555555555556"
"침실등","13","6","46.15384615384615"
"오로라","20","11","55.0"
"높은 수납장","14","8","57.142857142857146"
"코너장식장","20","10","50.0"
"텃밭","27","21","77.77777777777777"
"복합기","11","8","72.72727272727273"
"현실적인원룸","15","9","60.0"
"반려식물","1373","752","54.77057538237436"
"세탁바구니","98","47","47.95918367346939"
"방석커버","13","7","53.84615384615385"
"가스관철거","10","4","40.0"
"꽃집","16","14","87.5"
"아트포스터","11","3","27.272727272727273"
"이케아쇼파","27","14","51.851851851851855"
"베란다 카페","18","14","77.77777777777777"
"홈포차","35","26","74.28571428571429"
"쇼파 쿠션","16","8","50.0"
"두닷","86","34","39.53488372093023"
"베란다 수납","20","17","85.0"
"우드레이","41","18","43.90243902439025"
"#주방인테리어","24","11","45.833333333333336"
"홈시네마","14","11","78.57142857142857"
"침대 커버","15","6","40.0"
"매립선반","11","9","81.81818181818181"
"휴지통10l","12","3","25.0"
"바자르","10","0","0.0"
"미니책상","43","21","48.83720930232558"
"책장","1519","727","47.8604344963792"
"원목수납","11","4","36.36363636363637"
"론체어","45","31","68.88888888888889"
"타일장판","15","9","60.0"
"슬라이딩중문","19","15","78.94736842105263"
"빔프로젝터 스크린","13","3","23.076923076923077"
"주방베란다확장","44","30","68.18181818181819"
"좁은화장실","45","30","66.66666666666667"
"수저","120","37","30.833333333333332"
"거실바닥","22","15","68.18181818181819"
"무선청소기","133","33","24.81203007518797"
"이케아옷장","17","11","64.70588235294117"
"마스크kf94","15","3","20.0"
"가림커튼","11","3","27.272727272727273"
"행거선반","20","12","60.0"
"책장가리개","25","11","44.0"
"쇼파뒤공간","10","6","60.0"
"데일리라이크","10","1","10.0"
"침대 프레임","157","75","47.77070063694268"
"벽걸이조명","13","6","46.15384615384615"
"공시생","49","42","85.71428571428571"
"좁은방","97","82","84.5360824742268"
"헤드없는침대","17","12","70.58823529411765"
"도르모르","16","8","50.0"
"커플잠옷","26","9","34.61538461538461"
"투룸 오피스텔","15","11","73.33333333333333"
"시스디자인","22","13","59.09090909090909"
"벽가리개","23","7","30.434782608695652"
"삼익가구","30","6","20.0"
"에어컨커버","121","48","39.66942148760331"
"인덕션 냄비","10","2","20.0"
"카멜소파","15","12","80.0"
"원룸 공간분리","49","34","69.38775510204081"
"전선정리함","31","10","32.25806451612903"
"거실 테이블","85","43","50.588235294117645"
"침대헤드","185","94","50.810810810810814"
"반지하","37","33","89.1891891891892"
"시스템 행거","12","6","50.0"
"3인쇼파","49","27","55.10204081632653"
"철재수납장","15","7","46.666666666666664"
"벽선반","517","292","56.479690522243715"
"17평","13","9","69.23076923076923"
"벽 선반","55","32","58.18181818181818"
"맥북","35","17","48.57142857142857"
"계란보관함","21","7","33.333333333333336"
"거실공부방","21","19","90.47619047619048"
"배게","62","7","11.290322580645162"
"마켓비","126","28","22.22222222222222"
"작은방커튼","30","24","80.0"
"간살","20","8","40.0"
"렌지다이","22","14","63.63636363636363"
"씨디플레이어","21","10","47.61904761904762"
"퀸침대프레임","21","3","14.285714285714286"
"강화마루","14","10","71.42857142857143"
"인테리어거울","13","7","53.84615384615385"
"국민임대아파트","21","11","52.38095238095238"
"파우치","19","8","42.10526315789474"
"층간소음슬리퍼","30","14","46.666666666666664"
"다도","17","9","52.94117647058823"
"작업실 인테리어","10","4","40.0"
"꽂병","10","2","20.0"
"스탠딩책상","13","5","38.46153846153846"
"원목행거","56","22","39.285714285714285"
"철제책장","26","13","50.0"
"타원형 테이블","32","17","53.125"
"이불정리","39","16","41.02564102564103"
"대리석바닥","42","30","71.42857142857143"
"화장대책상","16","8","50.0"
"손잡이","88","38","43.18181818181818"
"드릴","16","3","18.75"
"베란다활용","10","7","70.0"
"벤소닉","17","11","64.70588235294117"
"양귀비조화","12","8","66.66666666666667"
"고양이집","25","12","48.0"
"무선스탠드","25","18","72.0"
"침대방","10","7","70.0"
"컴퓨터 책상","89","51","57.30337078651685"
"여학생방","19","12","63.1578947368421"
"맥시멀리스트","35","14","40.0"
"요리","14","7","50.0"
"버티칼","15","9","60.0"
"이케아행거","11","3","27.272727272727273"
"접이식매트리스","89","38","42.69662921348315"
"베이비룸","31","26","83.87096774193549"
"반려동물","21","9","42.857142857142854"
"태피스트리","15","7","46.666666666666664"
"접이식 책상","28","11","39.285714285714285"
"2인용소파","15","10","66.66666666666667"
"미드","11","4","36.36363636363637"
"냉장고장홈바","26","22","84.61538461538461"
"원목책장","47","32","68.08510638297872"
"주방커튼","78","41","52.56410256410256"
"책꽃이","39","14","35.8974358974359"
"천장","22","7","31.818181818181817"
"침실가벽","20","15","75.0"
"원슬라이딩중문","13","10","76.92307692307692"
"패밀리침대","218","175","80.27522935779817"
"도어행거","26","9","34.61538461538461"
"소파쿠션","75","40","53.333333333333336"
"안방","409","302","73.83863080684597"
"높은거실장","76","49","64.47368421052632"
"2인용 쇼파","11","6","54.54545454545455"
"사이드선반","10","6","60.0"
"에이센트","12","0","0.0"
"테이블야자","16","12","75.0"
"새틴화이트","17","13","76.47058823529412"
"독서","12","8","66.66666666666667"
"4인식탁","75","43","57.333333333333336"
"베베숲","11","0","0.0"
"공주","27","21","77.77777777777777"
"슬림수납장","21","12","57.142857142857146"
"욕실디스펜서","15","9","60.0"
"욕실슬리퍼","68","32","47.05882352941177"
"공간분리 책장","12","6","50.0"
"연구실","13","8","61.53846153846154"
"단열벽지","14","5","35.714285714285715"
"못없이 커튼","14","5","35.714285714285715"
"오븐선반","14","8","57.142857142857146"
"냉장고 시트지","10","8","80.0"
"청소기","388","53","13.65979381443299"
"장독대","13","2","15.384615384615385"
"1인용 소파","20","8","40.0"
"비정형 거울","14","7","50.0"
"25평아파트","15","10","66.66666666666667"
"씨리얼디스펜서","12","9","75.0"
"1인식기세트","14","5","35.714285714285715"
"칫솔걸이","115","60","52.17391304347826"
"아기침대","116","72","62.06896551724138"
"쇼파패드4인용","25","14","56.0"
"덩굴식물","10","2","20.0"
"미니옷장","20","9","45.0"
"거실벽인테리어","33","21","63.63636363636363"
"안전문","17","7","41.1764705882353"
"발받침","24","7","29.166666666666668"
"템바보드거실장","30","23","76.66666666666667"
"실링팬조명","12","5","41.666666666666664"
"1평방","62","51","82.25806451612904"
"블랙","120","94","78.33333333333333"
"이불","1048","402","38.3587786259542"
"필름","10","3","30.0"
"렌지대","277","127","45.848375451263536"
"쿠션","523","206","39.38814531548757"
"베란다커튼","49","29","59.183673469387756"
"리모콘정리","15","8","53.333333333333336"
"모듈거실장","11","2","18.181818181818183"
"가림막","213","74","34.74178403755869"
"원목파티션","10","4","40.0"
"작업대","16","8","50.0"
"사무용 의자","12","8","66.66666666666667"
"제빙기","37","14","37.83783783783784"
"거실식물","28","19","67.85714285714286"
"영화방","44","33","75.0"
"냄비받침대","13","4","30.76923076923077"
"술장","34","24","70.58823529411765"
"촛대","38","21","55.26315789473684"
"바지정리함","14","4","28.571428571428573"
"엔틱콘솔","12","11","91.66666666666667"
"거실확장","14","11","78.57142857142857"
"세라믹식탁6인용","47","35","74.46808510638297"
"오븐레인지","10","4","40.0"
"문커튼","10","6","60.0"
"소파사이드테이블","21","12","57.142857142857146"
"팬던트조명","16","15","93.75"
"거울옷장","15","5","33.333333333333336"
"행거봉","13","3","23.076923076923077"
"이불정리함","53","22","41.509433962264154"
"슬라이딩 옷장","28","17","60.714285714285715"
"화장대수납","12","4","33.333333333333336"
"드라이기걸이","22","11","50.0"
"테이블보","302","134","44.370860927152314"
"게이밍 의자","25","7","28.0"
"아이방시계","19","14","73.6842105263158"
"일룸식탁","13","11","84.61538461538461"
"식탁의자방석","26","16","61.53846153846154"
"21평","15","12","80.0"
"마샬 액톤2","17","6","35.294117647058826"
"인센스 홀더","19","12","63.1578947368421"
"아이비","12","4","33.333333333333336"
"매트시공","12","11","91.66666666666667"
"슬리퍼걸이","17","11","64.70588235294117"
"원룸주방","28","22","78.57142857142857"
"핑크쇼파","16","12","75.0"
"브러쉬꽂이","17","4","23.529411764705884"
"화장품정리","85","53","62.35294117647059"
"드레스룸행거","87","59","67.816091954023"
"포세린식탁","24","13","54.166666666666664"
"하늘색커튼","12","11","91.66666666666667"
"협탁서랍","34","17","50.0"
"칫솔살균기","125","59","47.2"
"평상침대","11","5","45.45454545454545"
"자동차","17","1","5.882352941176471"
"이케아조명","25","8","32.0"
"키즈이불","10","7","70.0"
"인테리어 소품","20","14","70.0"
"블라인드 커튼","21","12","57.142857142857146"
"공간박스","113","27","23.893805309734514"
"구두주걱","20","9","45.0"
"평상인테리어","21","18","85.71428571428571"
"스투키","19","5","26.31578947368421"
"베란다 캠핑","24","20","83.33333333333333"
"안락의자","103","46","44.66019417475728"
"오일버너","21","12","57.142857142857146"
"6인용식탁세트","60","41","68.33333333333333"
"그레이 인테리어","22","8","36.36363636363637"
"주방가벽","15","11","73.33333333333333"
"아기","39","25","64.1025641025641"
"벤치수납","35","25","71.42857142857143"
"서랍화장대","15","7","46.666666666666664"
"미니바","14","9","64.28571428571429"
"알러지케어이불","14","3","21.428571428571427"
"남자화장대","13","5","38.46153846153846"
"조명","1123","325","28.94033837934105"
"수경재배","24","17","70.83333333333333"
"키즈책상","13","12","92.3076923076923"
"lg에어컨","12","2","16.666666666666668"
"헹거","230","86","37.391304347826086"
"원룸책상","11","5","45.45454545454545"
"찬넬선반","17","10","58.8235294117647"
"서랍장1200","92","47","51.08695652173913"
"아기세탁기","10","2","20.0"
"쇼파침대","75","39","52.0"
"프로젝터","17","12","70.58823529411765"
"베이킹","23","8","34.78260869565217"
"11평","18","13","72.22222222222223"
"마이멜로디","16","10","62.5"
"헤링본","25","10","40.0"
"화분받침대","183","83","45.3551912568306"
"거실컴퓨터","24","16","66.66666666666667"
"핸드타올","24","9","37.5"
"원형 러그","78","35","44.87179487179487"
"메종드룸룸","12","0","0.0"
"모듈책장","11","9","81.81818181818181"
"2인쇼파","119","51","42.857142857142854"
"코너수납장","30","9","30.0"
"악세사리트레이","17","9","52.94117647058823"
"타올","21","6","28.571428571428573"
"3인용소파","13","8","61.53846153846154"
"스텐후라이팬","12","6","50.0"
"OS7","12","7","58.333333333333336"
"소파커버","213","120","56.33802816901409"
"맥주컵","13","5","38.46153846153846"
"바닥재","41","21","51.21951219512195"
"헬로우슬립","16","0","0.0"
"휴게실","10","3","30.0"
"사운드바거치대","10","6","60.0"
"전자레인지수납장","40","26","65.0"
"중문설치","15","10","66.66666666666667"
"매트리스","797","196","24.592220828105397"
"씽크대물막이","26","16","61.53846153846154"
"빔프로젝터","322","152","47.20496894409938"
"현관커튼","54","39","72.22222222222223"
"1인의자","59","36","61.016949152542374"
"쇼파","1242","533","42.914653784219"
"헹거옷걸이","24","11","45.833333333333336"
"정리박스","12","5","41.666666666666664"
"행거가림커튼","11","5","45.45454545454545"
"노란커튼","11","8","72.72727272727273"
"선반책장","11","4","36.36363636363637"
"콘솔수납장","48","29","60.416666666666664"
"원목선반","125","54","43.2"
"신발장 거울","10","6","60.0"
"테팔후라이팬","14","4","28.571428571428573"
"식탁 조명","39","30","76.92307692307692"
"지퍼백","10","2","20.0"
"도마세트","20","11","55.0"
"부엌타일","28","18","64.28571428571429"
"메모리폼매트리스","20","10","50.0"
"실리콘","17","8","47.05882352941177"
"벽옷걸이","22","6","27.272727272727273"
"타원테이블","12","9","75.0"
"거실테이블1200","23","10","43.47826086956522"
"현관종","29","18","62.06896551724138"
"수납침대프레임","37","23","62.16216216216216"
"웨이브미러","20","8","40.0"
"탁상","35","4","11.428571428571429"
"디디테이블","16","7","43.75"
"원목수납장","52","23","44.23076923076923"
"다이슨드라이기","19","8","42.10526315789474"
"아일랜드주방","15","10","66.66666666666667"
"투명협탁","14","6","42.857142857142854"
"집꾸미기","28","9","32.142857142857146"
"주방 커튼","15","10","66.66666666666667"
"벽난로 콘솔","23","12","52.17391304347826"
"타공","13","3","23.076923076923077"
"사과액자","22","14","63.63636363636363"
"윙체어","43","27","62.7906976744186"
"800책상","10","2","20.0"
"오르골","16","9","56.25"
"단독주택건축사례","14","10","71.42857142857143"
"가습기무드등","12","4","33.333333333333336"
"모듈화장대","18","15","83.33333333333333"
"도마","316","113","35.75949367088607"
"게시판","16","6","37.5"
"17평복도식아파트","14","6","42.857142857142854"
"침대책상","55","16","29.09090909090909"
"스팀다리미","84","18","21.428571428571427"
"침대 헤드","32","8","25.0"
"바지수납","14","5","35.714285714285715"
"싱크대상판","36","22","61.111111111111114"
"한샘소파","28","12","42.857142857142854"
"학생 방","18","16","88.88888888888889"
"홈피시방","21","17","80.95238095238095"
"시라쿠스","115","47","40.869565217391305"
"베란다꾸미기","656","532","81.09756097560975"
"미니장식장","12","5","41.666666666666664"
"1층","30","21","70.0"
"양념통","288","179","62.15277777777778"
"커튼레일","43","14","32.55813953488372"
"보풀제거기","23","9","39.130434782608695"
"두닷책상","17","9","52.94117647058823"
"침실커튼","38","33","86.84210526315789"
"차이슨무선청소기","12","1","8.333333333333334"
"블렌더","17","8","47.05882352941177"
"홀로그램 테이블","15","10","66.66666666666667"
"전산책장","23","15","65.21739130434783"
"이모션화이트","32","23","71.875"
"거실벽","31","16","51.61290322580645"
"계단인테리어","11","5","45.45454545454545"
"이케아 선반","46","17","36.95652173913044"
"한샘 침대","13","5","38.46153846153846"
"아기책상","10","7","70.0"
"현관 ","10","7","70.0"
"쿠션커버50×50","15","6","40.0"
"다육이선반","16","13","81.25"
"광폭거실","71","65","91.54929577464789"
"틈새","41","12","29.26829268292683"
"디저트트레이","20","13","65.0"
"랙","10","0","0.0"
"다이어리","18","8","44.44444444444444"
"철제행거","20","8","40.0"
"타일트레이","13","13","100.0"
"노트북파우치","12","3","25.0"
"행잉플랜트","70","37","52.857142857142854"
"네스프레소 캡슐 보관함","11","6","54.54545454545455"
"화장대스툴","23","11","47.82608695652174"
"템바보드","237","143","60.33755274261603"
"반원 테이블","22","11","50.0"
"뚝배기","71","20","28.169014084507044"
"이젤형티비거치대","10","8","80.0"
"우퍼","22","17","77.27272727272727"
"아이들방","20","13","65.0"
"데코뷰","52","7","13.461538461538462"
