search_keyword,qc,cc,ctr
천장조명,31,20,64.51612903225810
단스탠드,143,77,53.84615384615390
슬라이드옷장,14,9,64.28571428571430
드레스룸중문,15,10,66.66666666666670
플리츠조명,14,8,57.142857142857100
1400책상,12,4,33.333333333333300
스텐드조명,99,40,40.4040404040404
보냉백,11,2,18.181818181818200
만화방,15,9,60.0
화장실정리,21,15,71.42857142857140
4평방,10,7,70.0
접이식책상,62,25,40.32258064516130
스타우브꼬꼬떼,10,6,60.0
지누스 매트리스,13,4,30.76923076923080
스텐바이미,10,6,60.0
엔틱화장대,10,8,80.0
음식물쓰레기통,201,50,24.875621890547300
노트북거치대,64,38,59.375
씽크대수납,12,8,66.66666666666670
아고라이팅,27,25,92.5925925925926
딸방,50,41,82.0
잠옷,124,42,33.87096774193550
조화식물,17,11,64.70588235294120
연두색 벽지,17,11,64.70588235294120
모루유리중문,14,9,64.28571428571430
칼소독기,13,7,53.84615384615390
멀티탭정리,12,8,66.66666666666670
샌드그레이주방,22,16,72.72727272727270
키즈침대,44,35,79.54545454545460
화장실 문,11,5,45.45454545454550
미니쓰레기통,12,1,8.333333333333330
노트북 거치대,92,49,53.26086956521740
30평아파트,14,8,57.142857142857100
600수납장,11,4,36.36363636363640
세라믹식탁,197,134,68.02030456852790
공간분리가벽,14,8,57.142857142857100
둥근식탁,13,7,53.84615384615390
간이침대,13,2,15.384615384615400
전자레인지 수납장,45,25,55.55555555555560
카페트타일,79,46,58.22784810126580
거실 커튼,27,22,81.48148148148150
침대 협탁,81,44,54.32098765432100
홈까페,45,34,75.55555555555560
책상 정리,26,17,65.38461538461540
프리츠한센식탁,15,13,86.66666666666670
방 꾸미기,16,5,31.25
저상형침대,135,70,51.851851851851900
치약디스펜서,13,8,61.53846153846150
공부의자,24,11,45.833333333333300
냄비정리대,39,28,71.7948717948718
2단행거,40,14,35.0
베란다 인테리어,27,23,85.18518518518520
베란다 드레스룸,11,6,54.54545454545460
선 정리,15,7,46.66666666666670
발매트규조토,21,15,71.42857142857140
좌식의자,226,72,31.858407079646000
가방선반,28,20,71.42857142857140
세탁실 선반,14,9,64.28571428571430
이불패드,41,12,29.26829268292680
모로칸러그,14,10,71.42857142857140
코지인테리어,11,5,45.45454545454550
에어팟,11,2,18.181818181818200
오투가구,100,41,41.0
웨딩사진,11,6,54.54545454545460
냉동실정리,26,23,88.46153846153850
거실장2400,31,20,64.51612903225810
코일매트,133,76,57.142857142857100
원목깔판,13,3,23.07692307692310
반타원테이블,39,20,51.282051282051300
원형테이블 1000,14,8,57.142857142857100
빈티지벽지,11,7,63.63636363636360
침대프레임슈퍼싱글,29,11,37.93103448275860
이케아책장,17,15,88.23529411764710
소니wh1000xm4,17,4,23.529411764705900
거실책상,60,52,86.66666666666670
폴라앳홈,17,3,17.647058823529400
행복주택36형,86,57,66.27906976744190
아이방인테리어,39,31,79.48717948717950
모듈 화장대,10,9,90.0
식탁벤치의자,15,9,60.0
이젤형 티비거치대,16,10,62.5
아쿠아텍스쇼파,45,20,44.44444444444440
레이스테이블보,25,8,32.0
홈카페,1845,1152,62.4390243902439
냉장고 정리,24,16,66.66666666666670
에이스침대,74,44,59.45945945945950
마스킹테이프,27,17,62.96296296296300
좌식 책상,11,4,36.36363636363640
스피커스탠드,11,5,45.45454545454550
대형패브릭포스터,12,4,33.333333333333300
이케아커튼,14,7,50.0
거실커튼,150,102,68.0
원룸쇼파,20,13,65.0
공간분리커튼,31,20,64.51612903225810
1구인덕션,20,12,60.0
타원형테이블,35,21,60.0
다육식물,14,7,50.0
임대아파트,35,22,62.85714285714290
2층침대책상,14,11,78.57142857142860
수납의자,41,17,41.46341463414630
매립세면대,10,5,50.0
콤비블라인드,18,14,77.77777777777780
햄퍼,25,15,60.0
다크그린,10,6,60.0
화분 선반,15,10,66.66666666666670
액자걸이,46,28,60.869565217391300
보타닉가든,26,8,30.76923076923080
대형포스터,13,8,61.53846153846150
초등학생방,228,193,84.64912280701760
이케아 의자,24,7,29.166666666666700
롤매트,32,23,71.875
냉장고커버,16,4,25.0
마크라메,80,36,45.0
반원테이블,83,39,46.98795180722890
예쁜접시,15,7,46.66666666666670
다이슨거치대,24,15,62.5
커피포트,227,86,37.88546255506610
매스티지데코,14,8,57.142857142857100
프레임침대,23,8,34.78260869565220
옷 수납장,21,12,57.142857142857100
2평방꾸미기,41,27,65.85365853658540
조적파티션,23,16,69.56521739130430
빵칼,13,3,23.07692307692310
원룸 테이블,11,7,63.63636363636360
이케아 식탁,10,9,90.0
사다리행거,30,20,66.66666666666670
돌쇼파,19,12,63.1578947368421
안방협탁,10,9,90.0
레이스 커튼,12,6,50.0
리프트업테이블,76,32,42.10526315789470
거실조명,107,66,61.6822429906542
규조토 발매트,48,18,37.5
허니콤블라인드,36,26,72.22222222222220
lp수납장,42,29,69.04761904761910
압축선반,11,6,54.54545454545460
비스포크2도어,10,6,60.0
현관발판,17,12,70.58823529411770
12t대리석,10,6,60.0
원목옷걸이,21,4,19.047619047619000
h형책상,16,8,50.0
아일렛커튼,13,8,61.53846153846150
곰돌이 러그,13,8,61.53846153846150
ㄱ자주방,39,27,69.23076923076920
방한커튼,24,18,75.0
니스툴그로우,12,7,58.333333333333300
파티션 책장,13,9,69.23076923076920
미니욕조,10,8,80.0
침실테이블,14,5,35.714285714285700
우드테이블,37,14,37.83783783783780
화이트톤,12,8,66.66666666666670
모니터받침대,101,37,36.63366336633660
전신거울,1695,767,45.250737463126800
앞베란다,10,4,40.0
4인소파,16,12,75.0
좌식책상,72,24,33.333333333333300
와플메이커,31,8,25.806451612903200
국민임대37형,26,17,65.38461538461540
에보니아쇼파,12,1,8.333333333333330
2인소파,64,31,48.4375
아일랜드파티션,20,15,75.0
거실 러그,36,25,69.44444444444440
거실복도,15,13,86.66666666666670
원형테이블,644,343,53.26086956521740
우산꽃이,10,4,40.0
스윙도어,29,23,79.3103448275862
휴대폰 거치대,12,5,41.66666666666670
거실 카페트,10,7,70.0
좌식소파,216,95,43.98148148148150
와인잔걸이,36,22,61.11111111111110
침대없는방,37,19,51.35135135135140
모니터받침,10,5,50.0
바스툴,20,7,35.0
플레이스테이션,19,15,78.94736842105260
모서리선반,10,2,20.0
패브릭소파,92,57,61.95652173913040
침대가림막,13,7,53.84615384615390
다이닝룸,169,131,77.51479289940830
수저정리함,63,40,63.49206349206350
쿠쿠밥솥,14,5,35.714285714285700
주방소품,12,8,66.66666666666670
강아지 매트,14,7,50.0
냉장고장리폼,59,41,69.49152542372880
창문가리개,58,27,46.55172413793100
디퓨저,221,80,36.199095022624400
듀커소파,42,22,52.38095238095240
주방씽크대,12,10,83.33333333333330
주방시트지,55,37,67.27272727272730
주방베란다,39,27,69.23076923076920
파란벽지,18,16,88.88888888888890
스티커벽지,19,6,31.57894736842110
창고선반,11,6,54.54545454545460
원룸 가구배치,14,9,64.28571428571430
대나무발,12,6,50.0
온더테이블,141,26,18.43971631205670
침대헤드쿠션,35,15,42.85714285714290
침대수납장,10,3,30.0
화장대세트,10,7,70.0
에어프라이어 오븐,11,3,27.272727272727300
다이슨 거치대,19,11,57.89473684210530
냉장고수납장,12,7,58.333333333333300
레고장식장,30,23,76.66666666666670
앤틱,59,39,66.10169491525420
실내정원,10,2,20.0
침실 인테리어,15,12,80.0
원형테이블 800,26,13,50.0
원룸 소파,15,12,80.0
신발장수납,12,8,66.66666666666670
욕실 수납,17,10,58.8235294117647
장스텐드,50,27,54.0
벽꾸미기,234,122,52.136752136752100
식탁의자커버,25,11,44.0
엣지월,10,4,40.0
고데기정리,10,5,50.0
2인식탁,109,48,44.03669724770640
안방확장,13,11,84.61538461538460
오렌지자스민,15,4,26.666666666666700
라탄방석,14,11,78.57142857142860
오트밀하우스,39,8,20.512820512820500
화분스툴,12,9,75.0
철제테이블,10,4,40.0
멀티룸,14,10,71.42857142857140
광폭마루,10,7,70.0
복층계단,12,7,58.333333333333300
욕실하부장,16,12,75.0
벨라이프,10,4,40.0
티비다이1200,10,5,50.0
대형액자,28,18,64.28571428571430
안방베란다,99,81,81.81818181818180
벽 꾸미기,31,19,61.29032258064520
시스템헹거,23,7,30.43478260869570
야외테이블세트,58,37,63.793103448275900
컴퓨터스피커,14,7,50.0
미니냉장고,79,32,40.50632911392410
세라믹식탁세트,31,20,64.51612903225810
홈가드닝,18,10,55.55555555555560
노란이불,12,9,75.0
조셉조셉,10,5,50.0
타공판악세사리,12,4,33.333333333333300
사하라라이트,32,27,84.375
드라이기거치대,75,33,44.0
중문컬러,15,13,86.66666666666670
옷장 정리,52,24,46.15384615384620
가방정리,121,78,64.46280991735540
커피머신,454,120,26.431718061674000
딸아이방,10,9,90.0
스타일러장,14,11,78.57142857142860
샤워부스,51,36,70.58823529411770
벨벳의자,26,12,46.15384615384620
600각타일,26,15,57.69230769230770
800수납장,13,6,46.15384615384620
거울행거,17,6,35.294117647058800
향수진열대,62,29,46.774193548387100
원형식탁,224,152,67.85714285714290
커피캡슐보관함,44,32,72.72727272727270
물벽지,11,3,27.272727272727300
삼익가구쇼파,18,6,33.333333333333300
알리버트,13,14,107.6923076923080
모듈선반,294,174,59.18367346938780
화장대거울,161,92,57.142857142857100
안방수납,10,8,80.0
조명인테리어,12,7,58.333333333333300
아치포스터,15,9,60.0
마켓비의자,16,4,25.0
블루투스스피커,134,29,21.64179104477610
변기발판,11,6,54.54545454545460
소스그릇,10,1,10.0
포트메리온접시,12,5,41.66666666666670
라탄 바구니,15,8,53.333333333333300
액자인테리어,26,19,73.07692307692310
화이트책상,24,15,62.5
5평 원룸,14,12,85.71428571428570
라운지체어,45,36,80.0
캣휠,25,11,44.0
가리개커튼,343,145,42.27405247813410
보석십자수,35,16,45.71428571428570
주방수납장1200,13,7,53.84615384615390
현관 가벽,15,11,73.33333333333330
식탁조명등,17,12,70.58823529411770
서랍장400,23,13,56.52173913043480
포켓도어,16,7,43.75
편수냄비,24,5,20.83333333333330
마켓비 의자,11,3,27.272727272727300
블라인드암막,11,7,63.63636363636360
유리 테이블,19,8,42.10526315789470
턴테이블선반,10,8,80.0
평면도,25,14,56.0
책상정리,149,102,68.45637583892620
술냉장고,18,10,55.55555555555560
벤치소파,21,10,47.61904761904760
원형 식탁,18,8,44.44444444444440
리모컨정리함,10,5,50.0
노랑,51,42,82.3529411764706
봄인테리어,40,26,65.0
스트링선반,18,8,44.44444444444440
바지행거,39,20,51.282051282051300
호텔식침대,40,32,80.0
거실평상,20,16,80.0
가벽드레스룸,10,9,90.0
바 체어,11,5,45.45454545454550
찍찍이 커튼,12,7,58.333333333333300
수건정리함,11,3,27.272727272727300
바 테이블,15,8,53.333333333333300
엔틱서랍장,16,10,62.5
거실가벽,12,7,58.333333333333300
접이식토퍼,18,3,16.666666666666700
노란장판,53,34,64.15094339622640
이케아스탠드,12,6,50.0
이불커버세트,16,7,43.75
방커튼,15,13,86.66666666666670
공부방인테리어,53,43,81.13207547169810
책상배치,20,13,65.0
미닫이수납장,19,10,52.63157894736840
코너형쇼파,14,9,64.28571428571430
뱅갈고무나무,18,12,66.66666666666670
까사미아침대,18,13,72.22222222222220
위스키잔,15,7,46.66666666666670
옷 정리,20,11,55.0
무점착시트지,10,5,50.0
책장책상,17,10,58.8235294117647
타일카펫,11,4,36.36363636363640
아일랜드조리대,20,15,75.0
여름이불세트,34,9,26.47058823529410
바퀴선반,13,4,30.76923076923080
약통,26,15,57.69230769230770
수저통세트,10,7,70.0
장스탠드,298,170,57.04697986577180
천장등,29,15,51.72413793103450
조명거울,28,9,32.142857142857100
세라믹테이블,15,9,60.0
해초바구니,16,5,31.25
캡슐커피,19,6,31.57894736842110
먼지털이,34,13,38.23529411764710
우드협탁,15,6,40.0
슈퍼싱글이불세트,18,5,27.77777777777780
폴딩도어,91,74,81.31868131868130
책상의자,235,72,30.638297872340400
수건걸이,111,55,49.549549549549500
줄눈시공,17,11,64.70588235294120
폴딩선반,14,7,50.0
침대시트,20,5,25.0
에싸소파,30,22,73.33333333333330
삼성세탁기,14,5,35.714285714285700
옷방인테리어,11,5,45.45454545454550
미니건조기선반,10,10,100.0
베란다 매트,19,13,68.42105263157900
소파없는거실,29,22,75.86206896551720
원형테이블800,22,15,68.18181818181820
무풍에어컨,14,2,14.285714285714300
행복주택 26형,55,52,94.54545454545460
영림도어,15,8,53.333333333333300
대면주방,11,6,54.54545454545460
식기세트,41,12,29.26829268292680
투베이,43,31,72.09302325581400
현관의자,32,21,65.625
밥상테이블,32,9,28.125
발 받침대,11,3,27.272727272727300
화장대 수납,13,5,38.46153846153850
철제파티션,35,23,65.71428571428570
거실 수납장,17,6,35.294117647058800
데스커책상,113,72,63.71681415929200
수세미거치대,50,20,40.0
잡지꽂이,28,16,57.142857142857100
행거커버,41,12,29.26829268292680
6인용식탁,149,103,69.12751677852350
영화 포스터,10,4,40.0
디데이달력,10,6,60.0
카페 인테리어,10,7,70.0
키큰옷장,15,12,80.0
장미맨숀리퍼,12,1,8.333333333333330
리바트꼼므,12,6,50.0
장식소품,12,6,50.0
펜트리장,16,12,75.0
안방침대,16,9,56.25
현관발매트,10,6,60.0
비스포크조합,17,12,70.58823529411770
led침대,21,8,38.095238095238100
대형 패브릭 포스터,15,9,60.0
장난감선반,10,9,90.0
제습제,21,2,9.523809523809520
주전자,105,36,34.285714285714300
스트란드몬,12,8,66.66666666666670
라텍스매트리스,20,4,20.0
기저귀정리함,15,6,40.0
컵수납,14,11,78.57142857142860
