search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__reply_count,f__follower_count,f__praise_count,f__scrap_count,f__view_count,f__user_card_count,f__created_at,f__has_tag,f__is_project
매트리스커버,0,0.022222222222222223,5087789,86.91,3.69,46,0,25,0,0,453,231,172,50,0.3850202,0.0,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70098776,0.0,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,1.0986123,7.2283883,0.0,2.453957e-09,1.0,0.0
매트리스커버,0,0.032,11505928,316.4,10.21,5,0,5,0,0,453,231,172,50,0.0,0.4214573,0.0,0.0,0.26052988,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214573,0.0,0.0,0.47371668,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003181191,1.0,0.0
매트리스커버,0,0.05555555555555555,12687097,133.06,2.9,28,3,16,1,0,453,231,172,50,0.0,0.33292338,0.0,0.0,0.21508947,0.0,0.42441985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55974704,0.0,0.0,0.39109325,0.0,0.42441985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.1780539,6.244167,0.0,0.002864434,1.0,1.0
매트리스커버,3,0.1,14970430,111.05,42.55,38,3,20,3,0,453,231,172,50,0.0,0.21532106,0.0,0.0,0.21050018,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36202124,0.0,0.0,0.3827486,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,3.465736,6.853299,0.0,0.08926625,1.0,0.0
매트리스커버,0,0.05454545454545454,10949058,56.89,7.18,53,3,35,2,0,453,231,172,50,0.3643906,0.27512825,0.0,0.0,0.19783661,0.0,0.33448863,0.0,0.0,0.0,0.0,0.35013062,0.0,0.0,0.0,0.6634284,0.46257558,0.0,0.0,0.35972267,0.0,0.33448863,0.0,0.0,0.0,0.0,0.35013062,0.6931472,0.0,1.9459101,2.8332133,5.3844953,0.0,0.00011671435,1.0,0.0
매트리스커버,0,0.032,15141573,378.4,7.81,5,0,5,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.17048636,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30999222,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,0.6931472,6.363028,0.0,0.11134351,1.0,0.0
매트리스커버,0,0.032,14271516,370.83,7.15,6,0,5,0,0,453,231,172,50,0.0,0.21532106,0.0,0.0,0.1497798,0.0,0.29128408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36202124,0.0,0.0,0.27234185,0.0,0.29128408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,5.463832,0.0,0.030925723,1.0,0.0
매트리스커버,0,0.025,8392693,79.18,70.52,33,0,20,0,0,453,231,172,50,0.4628945,0.36346397,0.0,0.0,0.2474601,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84276974,0.6110952,0.0,0.0,0.44995216,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.3862944,4.454347,0.0,1.0622819e-06,1.0,0.0
매트리스커버,0,0.05172413793103448,16237541,41.68,3.84,51,2,38,2,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.426149,1.0,0.0
매트리스커버,0,0.032,15655685,345.6,8.87,5,0,5,0,0,453,231,172,50,0.0,0.19909166,0.0,0.0,0.15946369,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347346,0.0,0.0,0.2899499,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5108595,4.744932,0.0,0.0,0.21834606,1.0,0.0
매트리스커버,0,0.032,14832131,349.0,13.51,5,0,5,0,0,453,231,172,50,0.0,0.07634005,0.0,0.0,0.15946369,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12835121,0.0,0.0,0.2899499,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.218876,4.317488,9.123038,0.0,0.073614195,1.0,0.0
매트리스커버,3,0.08695652173913043,10725955,86.96,3.05,45,3,26,3,0,453,231,172,50,0.37563568,0.33292338,0.0,0.0,0.18661027,0.0,0.32754815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839018,0.55974704,0.0,0.0,0.33931005,0.0,0.32754815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866714e-05,1.0,0.0
매트리스커버,0,0.034782608695652174,13792424,428.67,20.34,3,0,3,0,0,453,231,172,50,0.40244848,0.0,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015383692,1.0,0.0
매트리스커버,0,0.027586206896551724,13137480,221.18,3.1,11,0,9,0,0,453,231,172,50,0.0,0.347524,0.0,0.0,0.12509109,0.0,0.26224947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58429515,0.0,0.0,0.22745085,0.0,0.26224947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,2.7725887,5.170484,0.0,0.0062843324,1.0,0.0
매트리스커버,0,0.03333333333333333,11935387,216.58,15.22,12,0,10,0,0,453,231,172,50,0.0,0.28502423,0.0,0.0,0.11101496,0.0,0.18974724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47921377,0.0,0.0,0.20185646,0.0,0.18974724,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,3.6635616,5.8833222,9.28201,0.0,0.00062474085,1.0,1.0
매트리스커버,3,0.10526315789473684,15234626,109.9,4.29,37,3,18,3,0,453,231,172,50,0.43998045,0.16577229,0.0,0.0,0.0,0.0,0.33448863,0.0,0.0,0.0,0.0,0.2533918,0.0,0.0,0.0,0.80105126,0.27871442,0.0,0.0,0.0,0.0,0.33448863,0.0,0.0,0.0,0.0,0.2533918,1.9459101,0.0,3.3322046,4.9272537,8.836083,0.0,0.124551155,1.0,0.0
매트리스커버,0,0.03333333333333333,11223270,414.5,7.4,4,0,4,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.2248958,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40892392,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465736,4.0073333,8.76202,0.0,0.00019065938,1.0,0.0
매트리스커버,0,0.032,15637051,360.4,6.41,5,0,5,0,0,453,231,172,50,0.0,0.4013728,0.0,0.0,0.12199736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372133,0.0,0.0,0.2425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.0986123,6.7393365,0.0,0.21282163,1.0,0.0
매트리스커버,0,0.02857142857142857,11429705,273.6,8.32,10,0,8,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.2675965,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48656583,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944439,0.0,8.56465,0.0,0.00028037437,1.0,0.0
매트리스커버,0,0.016666666666666666,16237206,40.93,3.92,55,0,40,0,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.42607167,1.0,0.0
매트리스커버,0,0.027586206896551724,12733671,233.91,3.85,11,0,9,0,0,453,231,172,50,0.0,0.28502423,0.0,0.0,0.19394737,0.0,0.38320786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47921377,0.0,0.0,0.35265094,0.0,0.38320786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.0031439236,1.0,0.0
매트리스커버,0,0.01694915254237288,16237248,40.75,4.29,59,0,39,0,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.4260869,1.0,0.0
매트리스커버,0,0.027586206896551724,11285701,235.2,5.9,10,0,9,0,0,453,231,172,50,0.0,0.20422262,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34336132,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.1972246,4.304065,0.0,0.00021553406,1.0,0.0
매트리스커버,0,0.03333333333333333,12935566,204.17,3.08,12,0,10,0,0,453,231,172,50,0.0,0.23443125,0.0,0.0,0.17048636,0.0,0.29128408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39415136,0.0,0.0,0.30999222,0.0,0.29128408,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,2.7725887,3.8066626,7.5240216,0.0,0.0045701,1.0,0.0
매트리스커버,0,0.029411764705882353,12945459,164.82,3.16,22,0,14,0,0,453,231,172,50,0.0,0.20422262,0.0,0.0,0.20610262,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34336132,0.0,0.0,0.37475264,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,3.4011974,6.2878585,0.0,0.004631465,1.0,0.0
매트리스커버,0,0.02857142857142857,10709879,299.4,6.37,10,0,8,0,0,453,231,172,50,0.0,0.65911114,0.0,0.0,0.0,0.0,0.2349293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110952,0.0,0.0,0.08845773,0.0,0.2349293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,4.0073333,0.0,7.651618e-05,1.0,0.0
매트리스커버,0,0.044444444444444446,11879102,87.46,3.24,45,1,25,1,0,453,231,172,50,0.37563568,0.14459778,0.0,0.0,0.20188504,0.0,0.30835354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839018,0.24311355,0.0,0.0,0.36708388,0.0,0.30835354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,4.1108737,0.0,0.00056698086,1.0,0.0
매트리스커버,0,0.032,9227040,396.33,13.03,6,0,5,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.2474601,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44995216,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8066626,5.2257466,8.692658,0.0,4.7228605e-06,1.0,0.0
매트리스커버,0,0.03333333333333333,14585573,404.0,7.0,4,0,4,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.20610262,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37475264,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,0.6931472,6.1025586,0.0,0.04840681,1.0,0.0
매트리스커버,0,0.02857142857142857,16579141,169.82,3.04,11,0,8,0,0,453,231,172,50,0.0,0.20962504,0.0,0.0,0.1392122,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35244447,0.0,0.0,0.253127,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.0986123,6.263398,0.0,0.60767967,1.0,0.0
매트리스커버,0,0.032,12687113,328.2,16.42,5,0,5,0,0,453,231,172,50,0.0,0.347524,0.0,0.0,0.0,0.0,0.26667982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58429515,0.0,0.0,0.0,0.0,0.26667982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849067,5.273,0.0,0.002864434,1.0,1.0
매트리스커버,1,0.06451612903225806,16386721,201.94,5.23,15,1,11,1,0,453,231,172,50,0.0,0.2415781,0.0,0.0,0.14753984,0.0,0.2579639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40616745,0.0,0.0,0.268269,0.0,0.2579639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942,3.583519,8.264106,0.0,0.49914244,1.0,0.0
매트리스커버,0,0.032,15231954,401.33,8.18,6,0,5,0,0,453,231,172,50,0.0,0.27512825,0.0,0.0,0.101846576,0.0,0.20993477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46257558,0.0,0.0,0.18518576,0.0,0.20993477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,2.1972246,5.6664267,0.0,0.12402999,1.0,0.0
매트리스커버,4,0.1111111111111111,12636491,91.88,3.33,46,4,25,4,0,453,231,172,50,0.3850202,0.21532106,0.0,0.0,0.1432551,0.0,0.26667982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7709634,0.36202124,0.0,0.0,0.26047814,0.0,0.26667982,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.9459101,2.3978953,5.8081427,0.0,0.0025785244,1.0,0.0
매트리스커버,0,0.02702702702702703,16420392,123.3,5.3,27,0,17,0,0,453,231,172,50,0.14814654,0.0,0.0,0.0,0.15946369,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697233,0.0,0.0,0.0,0.2899499,0.0,0.3024457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,3.6109178,8.18228,0.0,0.5176081,1.0,0.0
매트리스커버,0,0.02857142857142857,14913538,282.33,4.78,9,0,8,0,0,453,231,172,50,0.0,0.24917442,0.0,0.0,0.11624735,0.0,0.20993477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41893917,0.0,0.0,0.21137044,0.0,0.20993477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,3.3322046,7.246368,0.0,0.08183097,1.0,0.0
매트리스커버,0,0.032,12687127,370.2,10.03,5,0,5,0,0,453,231,172,50,0.0,0.25726396,0.0,0.0,0.0,0.0,0.32754815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18340813,0.43254018,0.0,0.0,0.0,0.0,0.32754815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,3.3672957,6.188264,0.0,0.002864434,1.0,1.0
매트리스커버,0,0.027586206896551724,11285700,250.4,4.59,10,0,9,0,0,453,231,172,50,0.0,0.1895662,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31871933,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,4.304065,0.0,0.00021553406,1.0,0.0
매트리스커버,0,0.018518518518518517,16237171,53.47,3.13,47,0,34,0,0,453,231,172,50,0.19257542,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35061282,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.42606035,1.0,0.0
매트리스커버,0,0.02857142857142857,11809082,298.67,7.7,9,0,8,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.24140492,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43894213,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9957323,3.583519,7.808323,0.0,0.0005127949,1.0,0.0
매트리스커버,0,0.03333333333333333,12672166,398.25,12.89,4,0,4,0,0,453,231,172,50,0.0,0.2658964,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2658964,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.944439,0.0,0.0027696798,1.0,0.0
매트리스커버,0,0.030303030303030304,4506511,182.91,4.49,23,0,13,0,0,453,231,172,50,0.0,0.347524,0.0,0.0,0.2675965,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58429515,0.0,0.0,0.48656583,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,1.609438,7.900266,0.0,5.363213e-10,1.0,0.0
매트리스커버,0,0.02857142857142857,11934809,272.73,3.54,11,0,8,0,0,453,231,172,50,0.0,0.21532106,0.0,0.0,0.17348431,0.0,0.31449682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36202124,0.0,0.0,0.31544334,0.0,0.31449682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,2.7725887,6.329721,0.0,0.0006244316,1.0,0.0
매트리스커버,0,0.02040816326530612,14821086,74.2,3.66,41,0,29,0,0,453,231,172,50,0.51324415,0.0,0.0,0.0,0.2474601,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93443894,0.0,0.0,0.0,0.44995216,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07212162,1.0,0.0
매트리스커버,0,0.034782608695652174,13404267,414.33,8.73,3,0,3,0,0,453,231,172,50,0.0,0.25726396,0.0,0.0,0.0,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43254018,0.0,0.0,0.0,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,7.205635,0.0,0.009161926,1.0,0.0
매트리스커버,0,0.03225806451612903,15072631,140.67,72.2,24,0,11,0,0,453,231,172,50,0.0,0.3809365,0.0,0.0,0.23193225,0.0,0.45030132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31779104,0.3809365,0.0,0.0,0.42171818,0.0,0.45030132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10186942,1.0,0.0
매트리스커버,0,0.0196078431372549,8437878,71.47,11.16,43,0,31,0,0,453,231,172,50,0.30805796,0.41753358,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5608663,0.6267754,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,4.762174,0.0,1.1640545e-06,1.0,0.0
매트리스커버,0,0.03636363636363637,8531548,96.33,115.02,3,0,2,0,0,453,231,172,50,0.0,0.53615195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49709356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887,3.637586,8.285766,0.0,1.3654668e-06,1.0,0.0
매트리스커버,0,0.034782608695652174,9932098,415.0,12.08,3,0,3,0,0,453,231,172,50,0.0,0.36207715,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789855e-05,1.0,0.0
매트리스커버,0,0.03636363636363637,12761920,465.5,1.5,2,0,2,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.235639,0.0,0.3654642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284581,0.0,0.3654642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.3862944,5.0238805,0.0,0.0033118674,1.0,0.0
매트리스커버,0,0.032,13004114,327.0,6.96,5,0,5,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.2474601,0.0,0.35719466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44995216,0.0,0.35719466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,1.609438,7.4024515,0.0,0.005065888,1.0,0.0
매트리스커버,0,0.02962962962962963,16483644,303.8,11.36,10,0,7,0,0,453,231,172,50,0.32836616,0.0,0.0,0.0,0.235639,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284581,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,0.54852533,1.0,0.0
매트리스커버,0,0.03508771929824561,16237153,40.06,4.76,53,1,37,1,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.42605343,1.0,0.0
매트리스커버,0,0.034782608695652174,10911265,425.33,5.19,3,0,3,0,0,453,231,172,50,0.0,0.25988632,0.0,0.0,0.2675965,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48656583,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,4.1431346,0.0,0.00010966421,1.0,0.0
매트리스커버,0,0.05714285714285714,9796963,319.8,9.53,9,1,8,1,0,453,231,172,50,0.0,0.30703712,0.0,0.0,0.12509109,0.0,0.23847842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28466964,0.0,0.0,0.22745085,0.0,0.23847842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887,3.465736,8.317278,0.0,1.3865418e-05,1.0,0.0
매트리스커버,1,0.06666666666666667,13364017,201.0,3.57,13,1,10,1,0,453,231,172,50,0.0,0.25726396,0.0,0.0,0.13539124,0.0,0.18104263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43254018,0.0,0.0,0.2461794,0.0,0.18104263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,3.6635616,6.3261495,0.0,0.00870175,1.0,1.0
매트리스커버,0,0.01694915254237288,16237293,41.53,4.88,51,0,39,0,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.42610168,1.0,0.0
매트리스커버,0,0.027777777777777776,16111903,129.56,5.57,25,0,16,0,0,453,231,172,50,0.0,0.29565865,0.0,0.0,0.26052988,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49709356,0.0,0.0,0.47371668,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,0.0,0.0,0.37196478,1.0,0.0
매트리스커버,1,0.0625,9176238,128.04,51.26,25,1,12,1,0,453,231,172,50,0.0,0.29565865,0.0,0.0,0.24041,0.0,0.43781245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49709356,0.0,0.0,0.4371331,0.0,0.43781245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,2.8903718,5.855072,0.0,4.2723354e-06,1.0,0.0
매트리스커버,0,0.05555555555555555,12905543,128.6,5.44,24,1,16,1,0,453,231,172,50,0.0,0.36346397,0.0,0.0,0.21508947,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110952,0.0,0.0,0.39109325,0.0,0.39274186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5263605,6.3885612,0.0,0.0043077357,1.0,1.0
매트리스커버,0,0.015873015873015872,16236737,38.92,2.87,64,0,43,0,0,453,231,172,50,0.33201283,0.4129058,0.0,0.0,0.25382686,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39434576,0.38282582,0.0,0.0,0.46152872,0.0,0.46165636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.42596838,1.0,0.0
매트리스커버,0,0.027586206896551724,10654417,210.45,1.92,11,0,9,0,0,453,231,172,50,0.0,0.2658964,0.0,0.0,0.21988335,0.0,0.35719466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447054,0.0,0.0,0.3998099,0.0,0.35719466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,5.411646,0.0,6.945346e-05,1.0,0.0
매트리스커버,1,0.064,11200665,388.13,4.51,7,1,5,1,0,453,231,172,50,0.0,0.0,0.0,0.0,0.23014209,0.0,0.40276235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41846314,0.0,0.40276235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,3.465736,6.453625,0.0,0.00018327907,1.0,0.0
매트리스커버,0,0.032,15141572,378.17,7.65,6,0,5,0,0,453,231,172,50,0.0,0.0,0.0,0.0,0.17048636,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30999222,0.0,0.37412578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,1.609438,6.363028,0.0,0.11134351,1.0,0.0
