search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__reply_count,f__follower_count,f__praise_count,f__scrap_count,f__view_count,f__user_card_count,f__created_at,f__has_tag,f__is_project
고양이방,0,0.03333333333333333,15264122,189.6,4.03,5,0,4,0,0,71,63,6,5,0.0,0.20257746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,1.3862944,7.1340938,0.0,0.14712559,1.0,0.0
고양이방,0,0.03076923076923077,1192208,19.0,0.0,7,0,6,0,0,71,63,6,5,0.28726935,0.7844087,0.0,0.0,0.0,0.0,0.15408008,0.0,0.0,0.0,0.0,0.0,0.0,0.16723332,0.2802828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.7917595,1.609438,7.904704,0.0,8.933576e-15,1.0,0.0
고양이방,0,0.03333333333333333,100815,110.0,0.0,7,0,4,0,0,71,63,6,5,0.56670403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.0794415,6.9847164,0.0,5.596910999999999e-26,0.0,1.0
고양이방,0,0.034782608695652174,11246562,187.0,31.76,4,0,3,0,0,71,63,6,5,0.3138777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,3.7612002,0.0,0.00022453758,0.0,1.0
고양이방,0,0.03333333333333333,9685710,178.25,0.43,4,0,4,0,0,71,63,6,5,0.2945277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.609438,0.0,6.3117347,0.0,1.2723651e-05,0.0,0.0
고양이방,0,0.03076923076923077,7562962,39.5,0.5,10,0,6,0,0,71,63,6,5,0.32909465,0.5371782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,3.3322046,6.452049,0.0,2.7926998e-07,1.0,1.0
고양이방,3,0.09230769230769231,11935411,23.71,0.59,12,2,6,2,0,71,63,6,5,0.72446156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,5.1357985,0.0,0.0007037958,0.0,1.0
고양이방,0,0.03636363636363637,14707711,244.0,3.0,2,0,2,0,0,71,63,6,5,0.3183908,0.1919895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,0.0,0.0,0.07048198,1.0,0.0
고양이방,0,0.034782608695652174,12012732,209.0,2.45,3,0,3,0,0,71,63,6,5,0.0,0.23995729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.9459101,6.3438807,0.0,0.00082178024,1.0,0.0
고양이방,1,0.064,12538477,74.22,4.73,8,1,5,1,0,71,63,6,5,0.38177544,0.0,0.0,0.0,0.112024404,0.0,0.1150979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,6.0088134,0.0,0.002363688,1.0,1.0
고양이방,0,0.034782608695652174,9566287,190.67,1.25,3,0,3,0,0,71,63,6,5,0.0,0.268982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.9459101,5.159055,0.0,1.0056633e-05,0.0,0.0
고양이방,0,0.034782608695652174,11920524,219.5,1.66,4,0,3,0,0,71,63,6,5,0.0,0.25855717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,5.17615,0.0,0.0006893794,1.0,0.0
엽서세트,0,0.03636363636363637,14821403,66.0,2.0,2,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.3081395,0.0,0.14449194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21353588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,3.1354942,0.0,0.08125078,1.0,1.0
엽서세트,1,0.06451612903225806,14071060,2.0,0.0,14,1,11,1,0,18,7,10,5,0.0,0.17782506,0.0,0.0,0.29128435,0.0,0.22550166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,3.3672957,8.323608,0.0,0.026366273,1.0,0.0
엽서세트,0,0.03636363636363637,14181649,45.0,0.0,2,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.33963645,0.0,0.2027645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33963645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,4.3694477,0.0,0.030859,1.0,1.0
엽서세트,0,0.032,14976057,21.67,1.11,6,0,5,0,0,18,7,10,5,0.26934502,0.33253407,0.0,0.0,0.2672756,0.0,0.18147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23097637,0.0,0.0,0.15931678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,2.0794415,5.398163,0.0,0.1009949,1.0,0.0
엽서세트,0,0.03636363636363637,13499941,60.33,0.94,3,0,2,0,0,18,7,10,5,0.0,0.15043554,0.0,0.0,0.19376007,0.0,0.16992037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16702574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,4.8598123,0.0,0.011613559,1.0,0.0
엽서세트,0,0.03636363636363637,5914785,69.5,2.5,2,0,2,0,0,18,7,10,5,0.0,0.12200832,0.0,0.0,0.30449185,0.0,0.21549827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8332133,5.187386,0.0,1.3438839e-08,1.0,1.0
엽서세트,0,0.02962962962962963,13562109,6.33,0.47,9,0,7,0,0,18,7,10,5,0.0,0.1706838,0.0,0.0,0.24769698,0.0,0.19191395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13482785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,3.465736,4.634729,7.790696,0.0,0.012694354,1.0,0.0
엽서세트,0,0.03636363636363637,12462466,52.0,0.0,3,0,2,0,0,18,7,10,5,0.16963775,0.0,0.0,0.0,0.30240953,0.0,0.15330353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30240953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.0445225,6.650279,0.0,0.0020655466,1.0,1.0
엽서세트,0,0.03636363636363637,9498313,48.5,0.5,2,0,2,0,0,18,7,10,5,0.31574038,0.4502675,0.0,0.0,0.24542898,0.0,0.2027645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38989025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.609438,5.480639,0.0,8.807684e-06,1.0,0.0
엽서세트,0,0.03076923076923077,10360514,14.71,0.45,7,0,6,0,0,18,7,10,5,0.1832014,0.0,0.0,0.0,0.2814618,0.0,0.24887645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,3.9318256,0.0,4.529878e-05,1.0,1.0
엽서세트,0,0.03636363636363637,13809182,72.33,0.94,3,0,2,0,0,18,7,10,5,0.0,0.21356699,0.0,0.0,0.19376007,0.0,0.09065081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09956483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,5.765191,0.0,0.017566316,1.0,0.0
엽서세트,2,0.07272727272727274,14097445,55.75,0.43,3,1,2,1,0,18,7,10,5,0.0,0.15043554,0.0,0.0,0.32069808,0.0,0.2027645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32069808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.609438,6.089045,0.0,0.02729248,1.0,0.0
엽서세트,0,0.03636363636363637,13113918,43.5,0.5,2,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.342564,0.0,0.2665717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944439,0.0,0.00685241,1.0,0.0
엽서세트,0,0.03636363636363637,9721932,67.0,2.0,2,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.3285005,0.0,0.2027645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,7.2218356,0.0,1.348888e-05,1.0,0.0
엽서세트,0,0.03636363636363637,13615573,68.5,2.5,2,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.17967853,0.0,0.15798673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15364006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,3.1780539,5.9738097,0.0,0.01363507,1.0,0.0
엽서세트,0,0.03225806451612903,6627907,1.0,0.0,14,0,11,0,0,18,7,10,5,0.5109994,0.3693217,0.0,0.0,0.27473912,0.0,0.170648,0.0,0.0,0.0,0.0,0.0,0.0,0.5109994,0.2672911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,2.8332133,6.1092477,0.0,5.9028903e-08,1.0,0.0
엽서세트,0,0.03636363636363637,14395165,58.0,15.0,2,0,2,0,0,18,7,10,5,0.21929485,0.32163352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,1.609438,7.4372063,0.0,0.04131815,1.0,0.0
엽서세트,0,0.03636363636363637,13531294,77.0,0.0,3,0,2,0,0,18,7,10,5,0.0,0.40666154,0.0,0.0,0.3119994,0.0,0.2027645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,0.0,0.0,0.012212134,1.0,0.0
엽서세트,0,0.03076923076923077,14071062,16.71,0.45,7,0,6,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.27294946,0.0,0.24887645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,0.6931472,8.323608,0.0,0.026366273,1.0,0.0
엽서세트,0,0.02962962962962963,15119146,11.0,0.0,7,0,7,0,0,18,7,10,5,0.0,0.251476,0.0,0.0,0.2553036,0.0,0.15373401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14584775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,2.3978953,3.6888795,8.045909,0.0,0.12174739,1.0,0.0
엽서세트,0,0.03636363636363637,3955654,38.5,0.5,2,0,2,0,0,18,7,10,5,0.0,0.36052024,0.0,0.0,0.25077978,0.0,0.17459874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29513195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,3.912023,5.6801724,0.0,1.5830748e-10,1.0,0.0
엽서세트,1,0.06451612903225806,14049009,4.25,0.43,15,1,11,1,0,18,7,10,5,0.0,0.17782506,0.0,0.0,0.258699,0.0,0.20403957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14381859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8332133,4.0073333,8.171317,0.0,0.025604038,1.0,0.0
엽서세트,0,0.034782608695652174,14976058,32.67,0.47,3,0,3,0,0,18,7,10,5,0.21807437,0.49402183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40863317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,5.398163,0.0,0.1009949,0.0,0.0
엽서세트,0,0.032,13228499,25.33,0.47,6,0,5,0,0,18,7,10,5,0.0,0.30846328,0.0,0.0,0.10289366,0.0,0.14570698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,1.0986123,5.214936,0.0,0.008155801,1.0,0.0
엽서세트,0,0.03636363636363637,11374871,40.0,1.0,2,0,2,0,0,18,7,10,5,0.0,0.2672911,0.0,0.0,0.1888232,0.0,0.18084882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,4.762174,0.0,0.0002878068,1.0,0.0
엽서세트,0,0.03636363636363637,14309335,51.5,1.5,2,0,2,0,0,18,7,10,5,0.0,0.34273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025851,1.9459101,6.879356,0.0,0.036567204,1.0,0.0
엽서세트,1,0.06956521739130435,12241134,39.0,1.0,3,1,3,1,0,18,7,10,5,0.0,0.1412632,0.0,0.0,0.25333238,0.0,0.1523079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15364006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,2.3025851,2.9957323,6.851185,0.0,0.0013280612,1.0,0.0
엽서세트,0,0.034782608695652174,13315721,32.0,1.41,3,0,3,0,0,18,7,10,5,0.0,0.10342656,0.0,0.0,0.24272588,0.0,0.21572171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12689508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415,3.3672957,6.9411902,0.0,0.009151003,1.0,0.0
엽서세트,0,0.03636363636363637,7642562,53.33,0.47,3,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.2511784,0.0,0.21090204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21485558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.944439,7.0157123,0.0,3.1345655e-07,1.0,1.0
엽서세트,0,0.02962962962962963,15367596,12.71,0.45,7,0,7,0,0,18,7,10,5,0.0,0.25389212,0.0,0.0,0.20711815,0.0,0.12557577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19406405,0.0,0.0,0.12943594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493,3.5263605,7.733246,0.0,0.16848907,1.0,0.0
엽서세트,0,0.034782608695652174,15452157,35.33,0.94,3,0,3,0,0,18,7,10,5,0.0,0.34126866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,0.6931472,8.098339,0.0,0.18999349,1.0,0.0
엽서세트,0,0.03076923076923077,11681819,15.71,0.45,7,0,6,0,0,18,7,10,5,0.0,0.22591645,0.0,0.0,0.14763716,0.0,0.11339092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061337907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465736,5.5373344,7.5245614,0.0,0.000474228,1.0,0.0
엽서세트,0,0.03076923076923077,14755605,18.14,0.83,7,0,6,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.34298727,0.0,0.17459874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34298727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.6931472,6.3261495,0.0,0.074911915,1.0,0.0
엽서세트,0,0.03636363636363637,16173085,59.33,0.94,3,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.35352883,0.0,0.16687207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35352883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.0986123,4.6151204,0.0,0.4500024,1.0,0.0
엽서세트,0,0.03636363636363637,14057313,75.0,0.0,3,0,2,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.31762743,0.0,0.23200463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21353588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025764195,1.0,0.0
엽서세트,1,0.06153846153846154,10254434,20.33,0.47,8,1,6,1,0,18,7,10,5,0.0,0.19683564,0.0,0.0,0.17658307,0.0,0.1351985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,3.8066626,7.5574727,0.0,3.6908037e-05,1.0,0.0
엽서세트,0,0.02962962962962963,14498608,13.71,0.45,7,0,7,0,0,18,7,10,5,0.0,0.0,0.0,0.0,0.27294946,0.0,0.24887645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,2.5649493,9.128045,0.0,0.048080664,1.0,0.0
엽서세트,0,0.02962962962962963,10168014,9.63,0.48,8,0,7,0,0,18,7,10,5,0.23483764,0.19859804,0.0,0.0,0.2511784,0.0,0.18942198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,3.3322046,7.4999766,0.0,3.1378793e-05,1.0,0.0
컵정리,0,0.03636363636363637,14541000,130.0,1.0,2,0,2,0,0,63,50,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25021115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.9459101,4.836282,0.0,0.051107556,1.0,1.0
컵정리,0,0.034782608695652174,14485466,91.75,1.64,4,0,3,0,0,63,50,11,9,0.0,0.14320481,0.0,0.0,0.0,0.0,0.30257368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.6931472,6.5764694,0.0,0.046991576,1.0,0.0
컵정리,0,0.02962962962962963,14683553,60.56,0.83,9,0,7,0,0,63,50,11,9,0.11004561,0.0,0.0,0.0,0.14553283,0.0,0.30008677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.6635616,5.888878,0.0,0.06745809,1.0,1.0
컵정리,1,0.06666666666666667,8611895,16.35,2.29,16,4,10,1,0,63,50,11,9,0.4806412,0.3871593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4806412,0.26756987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9957323,2.6390574,0.0,0.0,1.7501466e-06,1.0,0.0
컵정리,0,0.03636363636363637,13479600,160.33,1.89,3,0,2,0,0,63,50,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.24830502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,2.4849067,5.8081427,0.0,0.011309689,1.0,1.0
컵정리,0,0.02962962962962963,12491881,31.86,0.83,7,0,7,0,0,63,50,11,9,0.0,0.49222147,0.0,0.0,0.0,0.0,0.10411928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34308743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7841897,0.0,0.0021892872,1.0,1.0
컵정리,0,0.03636363636363637,12430913,187.5,0.5,2,0,2,0,0,63,50,11,9,0.0,0.31724322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,0.0,0.0,0.0,0.0019378848,0.0,0.0
컵정리,3,0.0967741935483871,12987094,7.04,3.38,21,2,11,2,0,63,50,11,9,0.33348075,0.2517383,0.0,0.0,0.24855317,0.0,0.14305145,0.0,0.0,0.0,0.0,0.24578594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,2.8332133,5.4722705,0.0,0.005554814,1.0,0.0
컵정리,0,0.03636363636363637,8407446,155.33,0.47,3,0,2,0,0,63,50,11,9,0.0,0.3815167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29543978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.609438,5.267858,0.0,1.2320453e-06,0.0,0.0
컵정리,0,0.034782608695652174,3648552,105.25,0.43,4,0,3,0,0,63,50,11,9,0.36359024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,4.2341065,6.498282,0.0,7.327878e-11,1.0,1.0
컵정리,0,0.032,15211776,81.2,1.17,5,0,5,0,0,63,50,11,9,0.0,0.103972435,0.0,0.0,0.17475131,0.0,0.16737537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099850774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,5.1532917,0.0,0.13536222,1.0,1.0
컵정리,0,0.034782608695652174,15572352,101.67,11.81,3,0,3,0,0,63,50,11,9,0.0,0.0,0.0,0.0,0.17030364,0.0,0.2522997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,3.8918202,6.228511,0.0,0.22350505,1.0,1.0
컵정리,1,0.06666666666666667,12043198,17.45,2.31,19,1,10,1,0,63,50,11,9,0.4111969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33962104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.3322046,5.57973,0.0,0.0009261332,1.0,1.0
컵정리,0,0.05517241379310345,8587739,20.55,2.09,19,1,9,1,0,63,50,11,9,0.40811643,0.27625665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3634892,0.27625665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,2.0794415,5.1817837,0.0,1.6846642e-06,1.0,0.0
컵정리,1,0.064,14306345,91.44,2.06,8,1,5,1,0,63,50,11,9,0.24364547,0.31519887,0.0,0.0,0.14261444,0.0,0.20009382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917595,1.7917595,7.182352,0.0,0.036447134,1.0,0.0
컵정리,0,0.03636363636363637,15421207,140.75,1.3,4,0,2,0,0,63,50,11,9,0.1589698,0.0,0.0,0.0,0.17491072,0.0,0.1918633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.0986123,6.99485,0.0,0.18047352,1.0,0.0
컵정리,0,0.03225806451612903,6404250,7.05,1.05,19,0,11,0,0,63,50,11,9,0.0,0.22510076,0.0,0.0,0.37092498,0.0,0.2943871,0.0,0.0,0.0,0.0,0.24578594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.609438,5.192957,0.0,3.591775e-08,1.0,0.0
컵정리,0,0.032,11394877,92.86,2.1,7,0,5,0,0,63,50,11,9,0.31869826,0.0,0.0,0.0,0.0,0.0,0.13295732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,6.767343,0.0,0.00029804892,1.0,1.0
컵정리,0,0.03636363636363637,13737798,178.33,0.47,3,0,2,0,0,63,50,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2421633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.465736,5.6240177,0.0,0.016021825,1.0,1.0
