search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__reply_count,f__follower_count,f__praise_count,f__scrap_count,f__view_count,f__user_card_count,f__created_at,f__has_tag,f__is_project
모듈,1,0.06,9307949,28.27,46.54,131,5,80,5,0,1219,837,224,112,0.21697728,0.2411583,0.0,0.0,0.1846663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21697728,0.2411583,0.0,0.0,0.1846663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,1.9459101,6.793466,0.0,5.4811467e-06,1.0,0.0
모듈,1,0.10144927536231885,13252667,129.64,14.69,66,6,49,6,0,1219,837,224,112,0.21215847,0.13434157,0.0,0.0,0.121863134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21215847,0.13434157,0.0,0.0,0.121863134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,3.583519,5.4553213,8.517193,0.0,0.0074905595,1.0,0.0
모듈,1,0.03968253968253968,10026912,38.72,35.36,164,4,106,4,1,1219,837,224,112,0.13262904,0.17202562,0.0,0.0,0.108294256,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.0,0.13262904,0.17202562,0.0,0.0,0.108294256,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.6931472,3.6635616,7.1608458,0.0,2.120779e-05,1.0,1.0
모듈,1,0.058823529411764705,9402821,28.61,29.25,178,7,116,7,0,1219,837,224,112,0.24477552,0.17956993,0.0,0.0,0.124084175,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.0,0.24477552,0.17956993,0.0,0.0,0.124084175,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,2.0794415,2.3978953,8.020599,0.0,6.4963583e-06,1.0,0.0
모듈,1,0.09166666666666666,14405419,37.49,5.45,161,10,100,10,0,1219,837,224,112,0.22125314,0.23269153,0.0,0.0,0.19525875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22125314,0.23269153,0.0,0.0,0.19525875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,3.0445225,5.056246,0.0,0.03698411,1.0,0.0
모듈,1,0.06862745098039216,9577086,55.88,40.69,127,10,82,6,0,1219,837,224,112,0.23866029,0.2722878,0.0,0.0,0.09343246,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,0.0,0.23866029,0.2722878,0.0,0.0,0.09343246,0.0,0.0,0.0,0.0,0.0,0.0,0.32894602,0.0,0.0,2.5649493,2.5649493,8.4857025,0.0,9.17849e-06,1.0,0.0
모듈,0,0.03636363636363637,6420351,104.0,0.0,2,0,2,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.05452333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05452333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.317488,5.652489,8.301273,0.0,3.301352e-08,1.0,0.0
모듈,0,0.034782608695652174,5662262,53.0,0.0,6,0,3,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.096069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,4.59512,6.744059,8.857657,0.0,6.6701826e-09,1.0,0.0
모듈,0,0.03333333333333333,8088116,15.75,0.43,4,0,4,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.0733108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,4.8675346,7.022868,7.9334383,0.0,5.8263583e-07,1.0,0.0
모듈,0,0.03636363636363637,7968706,90.0,0.0,2,0,2,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.082157545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082157545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,4.1743875,5.9584246,8.614864,0.0,4.7614702e-07,1.0,0.0
모듈,0,0.03333333333333333,7885444,27.0,0.0,6,0,4,0,0,1219,837,224,112,0.0,0.08748678,0.0,0.0,0.0733108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08748678,0.0,0.0,0.0733108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,0.0,5.049856,6.672033,8.933533,0.0,4.1644537e-07,1.0,0.0
모듈,0,0.032,8137364,2.0,0.0,7,0,5,0,0,1219,837,224,112,0.0,0.07083763,0.0,0.0,0.08780612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07083763,0.0,0.0,0.08780612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,5.4764633,7.229839,9.758866,0.0,6.411416e-07,1.0,0.0
모듈,0,0.032,5275298,4.0,0.0,7,0,5,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.07028355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07028355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,4.7957907,6.768493,11.250534,0.0,3.515269e-09,1.0,1.0
모듈,0,0.03636363636363637,16569460,8.5,4.5,2,0,2,0,0,1219,837,224,112,0.06822171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,4.406719,0.0,0.6029557,0.0,0.0
모듈,0,0.03333333333333333,6322449,17.0,0.0,4,0,4,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.058255646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058255646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8903718,0.0,5.247024,7.0273147,9.626482,0.0,2.687731e-08,1.0,0.0
모듈,0,0.032,4533281,9.0,0.0,5,0,5,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.08632441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08632441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,4.727388,6.5366917,8.284504,0.0,5.756373e-10,1.0,0.0
모듈,0,0.03636363636363637,7545075,71.0,0.0,3,0,2,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.051240463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051240463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,4.0430512,6.1923623,8.607582,0.0,2.4182404e-07,1.0,0.0
모듈,0,0.03333333333333333,10506764,36.0,0.0,6,0,4,0,0,1219,837,224,112,0.0,0.062225424,0.0,0.0,0.03764188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062225424,0.0,0.0,0.03764188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,4.4188404,6.161207,7.4024515,0.0,5.34249e-05,1.0,0.0
모듈,0,0.03333333333333333,6265710,31.25,0.43,4,0,4,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.06253649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06253649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080503,0.0,5.0875964,6.9411902,8.887377,0.0,2.3638675e-08,1.0,0.0
모듈,0,0.03333333333333333,8507177,21.0,0.0,6,0,4,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.096069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096069284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101,0.0,5.4293456,7.0255384,9.186048,0.0,1.3188567e-06,1.0,0.0
모듈,0,0.03636363636363637,8806293,54.0,0.0,2,0,2,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.043400913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043400913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,3.912023,5.32301,8.35585,0.0,2.1893807e-06,1.0,0.0
모듈,0,0.03333333333333333,8077110,14.0,0.0,4,0,4,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.060320213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060320213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972246,0.0,5.056246,6.8844867,8.866017,0.0,5.741478e-07,1.0,0.0
모듈,0,0.032,6553899,11.0,0.0,5,0,5,0,0,1219,837,224,112,0.0,0.0,0.0,0.0,0.09343246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09343246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,0.0,5.398163,7.0273147,8.856519,0.0,4.468319e-08,1.0,0.0
알리버트,1,0.11851851851851852,16196916,0.0,0.0,14,3,7,3,0,44,40,6,6,0.851823,0.6297287,0.0,0.0,0.0,0.40433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851823,0.6297287,0.0,0.0,0.0,0.40433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,0.6931472,4.304065,0.0,0.4117369,1.0,0.0
알리버트,0,0.03636363636363637,12118476,86.0,1.0,2,0,2,0,0,44,40,6,6,0.0,0.0,0.0,0.0,0.0,0.40433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,2.8332133,5.0875964,0.0,0.0009443434,1.0,1.0
알리버트,0,0.03636363636363637,12672097,89.0,1.0,2,0,2,0,0,44,40,6,6,0.0,0.0,0.0,0.0,0.0,0.47436833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47436833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,1.609438,5.1119876,0.0,0.002768968,1.0,1.0
알리버트,0,0.03636363636363637,12098815,95.0,1.0,2,0,2,0,0,44,40,6,6,0.0,0.0,0.0,0.0,0.0,0.47436833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47436833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986123,1.3862944,5.26269,0.0,0.00091350224,1.0,0.0
