search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__has_tag,f__is_project
포토제니아굿즈,1,0.09900990099009901,15256197,2.21,3.4,146,9,81,9,0,383,273,80,50,0.0,0.688966,0.0,0.0,0.0,0.57568955,0.0,0.0,0.0,0.0,0.0,0.41946846,0.0,0.0,0.0,0.0,1.0518739,0.0,0.0,0.0,0.80070835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,1,0.03896103896103896,13429527,21.92,4.63,90,2,57,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,1,0.04285714285714286,11840099,35.91,2.82,78,2,50,2,0,383,273,80,50,0.0,1.1064783,0.0,0.0,0.0,0.3619418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7785815,0.0,0.0,0.0,0.4942326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,1,0.0410958904109589,6906852,28.61,2.7,77,2,53,2,0,383,273,80,50,0.0,1.2308652,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6807086,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,1,0.08275862068965517,12439274,172.25,9.56,13,3,9,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.33119908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45113388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,1,0.057692307692307696,12463413,67.4,11.29,48,2,32,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.53611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74300516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03076923076923077,8721975,195.17,8.99,6,0,6,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.04225352112676056,13202090,34.39,2.33,80,2,51,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.017241379310344827,15455269,57.46,9.65,50,0,38,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.02631578947368421,11587929,107.61,5.48,23,0,18,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02962962962962963,16743969,70.13,1.05,8,0,7,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.034482758620689655,15573668,53.37,14.17,59,1,38,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.034782608695652174,16834442,71.67,0.47,3,0,3,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02631578947368421,13194173,105.48,4.92,27,0,18,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.53611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74300516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.0410958904109589,14947107,21.53,4.92,79,2,53,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.98634785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.05714285714285714,13052975,127.55,5.16,21,1,15,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.37955755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.02857142857142857,3432047,182.25,20.02,8,0,8,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027586206896551724,16568243,104.55,5.43,11,0,9,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03076923076923077,10361309,197.5,9.03,6,0,6,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.50162923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02857142857142857,10827399,129.62,5.54,21,0,15,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9276822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.05405405405405406,16592944,40.44,2.58,24,1,17,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02702702702702703,14315234,107.23,13.3,26,0,17,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027777777777777776,12802663,113.74,4.34,23,0,16,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4204879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03333333333333333,5621523,163.08,6.44,12,0,10,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03333333333333333,13942333,160.0,7.18,12,0,10,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.53611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74300516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027777777777777776,12349943,120.43,9.98,23,0,16,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.6754063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03076923076923077,15455270,43.08,6.02,71,1,45,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.027586206896551724,2866239,179.6,7.7,10,0,9,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03225806451612903,7610266,149.67,6.71,12,0,11,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027586206896551724,15763909,161.07,42.46,14,0,9,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.29377052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39896724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.05714285714285714,16420092,125.15,34.96,12,1,8,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4204879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03773584905660377,16477416,16.61,3.02,48,1,33,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.013888888888888888,13403175,32.08,2.25,76,0,52,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03125,15942268,135.57,35.81,14,0,12,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.022727272727272728,13403177,90.15,5.91,40,0,24,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.50162923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.0392156862745098,13536909,69.75,4.14,47,1,31,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.04918032786885246,14898973,49.78,4.69,66,2,41,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.046511627906976744,13380990,92.53,5.99,33,1,23,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.013333333333333334,14947104,21.29,4.92,85,0,55,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.98634785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4311911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027586206896551724,15946325,162.17,47.33,12,0,9,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.47131294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64949584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02666666666666667,15455265,30.36,4.56,87,1,55,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.04,14747809,74.3,4.56,43,1,30,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03333333333333333,15942183,150.5,37.98,16,0,10,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.57568955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80070835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03225806451612903,5127804,147.45,6.88,11,0,11,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.018518518518518517,15409179,61.56,8.22,54,0,34,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.53611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74300516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.04054054054054054,15860996,23.09,13.25,94,2,54,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.01818181818181818,13283512,60.32,4.45,59,0,35,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.6754063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03125,9580023,141.0,5.79,14,0,12,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.05,13071500,102.52,4.9,30,1,20,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4204879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.044444444444444446,15319321,87.43,9.29,39,1,25,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.47131294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64949584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.02857142857142857,15942464,114.12,22.78,25,0,15,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.032,16420091,120.5,52.26,6,0,5,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.39897573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.015384615384615385,13983805,43.46,3.98,67,0,45,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.023809523809523808,15162580,7.84,3.68,114,1,64,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.05555555555555555,10767784,116.19,3.88,26,1,16,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9276822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.04081632653061224,12710751,80.44,4.82,38,1,29,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.50162923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03333333333333333,7037488,165.09,6.49,11,0,10,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.05263157894736842,16592943,40.63,3.26,23,1,18,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.04938271604938271,13041437,12.29,1.64,97,3,61,3,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.041666666666666664,15573664,67.59,16.59,50,1,28,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03896103896103896,13429527,21.92,4.63,90,2,57,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.02857142857142857,5190174,164.5,6.34,8,0,8,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03333333333333333,7497497,150.33,6.72,12,0,10,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.03125,8926511,142.21,5.76,14,0,12,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.6754063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.04081632653061224,16558485,12.4,5.8,41,1,29,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.9124879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3129399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.030303030303030304,14318541,135.38,9.45,16,0,13,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4204879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.027586206896551724,12431293,177.83,10.88,12,0,9,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.62157404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.029411764705882353,16491600,79.06,20.0,18,0,14,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.8169044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.02040816326530612,5436034,77.24,3.9,41,0,29,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.73944706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.05714285714285714,15287061,170.15,37.47,12,1,8,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.50162923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포토제니아굿즈,0,0.023809523809523808,12665518,96.44,9.81,32,0,22,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4204879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.03636363636363637,16160290,139.5,1.5,2,0,2,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.39897573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.027777777777777776,15025800,103.57,11.88,23,0,16,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.57568955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80070835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.047619047619047616,12892401,97.5,4.96,33,1,22,1,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.4444521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6110746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.027777777777777776,12665517,110.25,7.79,20,0,16,0,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.39897573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포토제니아굿즈,0,0.057692307692307696,12463413,67.4,11.29,48,2,32,2,0,383,273,80,50,0.0,0.0,0.0,0.0,0.0,0.53611374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74300516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
콘센트 가리개,1,0.034482758620689655,14339988,19.62,6.01,99,2,67,2,0,331,189,113,52,0.0,0.0,0.0,0.0,0.31883496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31883496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.03773584905660377,9206893,11.14,19.79,117,4,86,3,0,331,189,113,52,0.51482284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
콘센트 가리개,1,0.11851851851851852,4450289,144.33,65.06,12,3,7,3,0,331,189,113,52,0.17350921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17350921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
